gen,sA,sB,sRail,pRail,Tmax,DeltaT
0,0.6333430379774714,0.09706001064639576,0.9907710806071184,0.06801153294709529,6.631907970556456,5.820082584190769
0,0.3639429196510998,0.1841791820041605,0.8554600112219904,0.4578969438422779,5.07262300448287,3.659863123345311
0,0.43714704861583525,0.10089383730460358,0.05211453122991281,0.03885546621610518,18.273845573709018,17.097664794788628
0,0.44445282738946873,0.06849140401266643,0.12432864081831148,0.3041557269004935,14.192267927739987,13.03542084639045
0,0.2190547648666208,0.18131572274167718,0.9882082253724834,0.10151006507358964,3.934527871063984,1.5873342125020389
0,0.29369548342680457,0.6437761166147866,0.24857379210172498,0.3108690529756784,2.7450260361310312,0.9943557514878059
0,0.36165311513044496,0.8348080114295081,0.1597635982168523,0.38486805472822094,2.9549564569547617,1.5332516951618351
0,0.6572091994896182,0.7389168420243595,0.9877087038214478,0.3174118836876043,1.422189908002764,0.6398454780452194
0,0.29854568205825044,0.26167573985708625,0.42057725676589597,0.2770345417182028,3.804541257092036,2.082312511216708
0,0.0965724805066837,0.36843319214368236,0.7577201981835294,0.1972835170710325,5.324124940129234,2.8387695846973604
0,0.36379872302548455,0.17299104574932814,0.0811420325268464,0.2430916220046095,9.71161915508556,8.298299307147099
0,0.662520253948854,0.6924715878338358,0.7549184384568055,0.2999237732212685,1.613887958067661,0.8378151459849619
0,0.8468134789209384,0.28427824176708805,0.3196672117484819,0.2749874117484439,3.900197722552771,3.2930227430426333
0,0.3151441480892896,0.10378957162297188,0.10572536289888632,0.1723321693967545,11.281937476690285,9.650417555391584
0,0.45464397929384737,0.545696885022385,0.9077373663962629,0.3122888151683562,1.8207937079476886,0.689878135310859
0,0.6437819553153522,0.5112935021574271,0.7266152705319908,0.18256633441908174,2.003734906523321,1.2050732598647367
0,0.18681663991083314,0.4522401631104104,0.8679815593636464,0.4585334405937373,2.752238530856105,0.5222179332237284
0,0.8518174033812109,0.5034136317630221,0.55032061310151,0.2755597659469963,2.2238054670264007,1.6201972821321156
0,0.7845102281698733,0.29871743094600883,0.8817083121297271,0.10894518098917406,2.7076086521577762,2.0522138106348495
0,0.40765970452457845,0.6291062673201611,0.9429982359570039,0.09810778109369829,1.5941040442136725,0.33284630803816473
0,0.23138355278746756,0.8423002207226222,0.9761231717779256,0.2574446534903031,2.222128361777079,0.9174648622812169
0,0.2579294784695021,0.7838761434910244,0.8554600112219904,0.3347450280752064,1.993428430039922,0.5730053991821416
0,0.05,0.18603523089633978,0.5076016412139015,0.21938397827313855,10.2832789407325,5.639236434633969
0,0.19371874123174546,0.21514222658262264,1.0,0.4610518604516626,4.351867148866624,1.697689492144022
0,1.0,0.24622331383366144,0.05,0.24193126744921997,12.024717614330093,11.510553657524353
0,0.6482816574054067,0.05,0.24857379210172498,0.0,13.64025135819104,12.847133196272647
0,0.45165855846623193,0.342797094148804,1.0,0.0,2.2788036941959042,1.1404128754155836
0,0.9054659004692989,0.30555817995723233,1.0,0.06581430398918722,2.5336272288754063,1.9657825905675799
0,0.2861298356290807,0.3476215679548318,0.05,0.4610518604516626,7.324439261308039,5.52747896042746
0,0.8825065673241201,0.42270514879913335,0.25342837850108757,0.0,4.04246871402988,3.459851002417488
0,0.8745151401162958,0.1342313592846339,0.4671324810573609,0.0,5.530418375674343,4.942476631562758
0,0.05,0.5149843481883165,0.7563922568120685,0.4610518604516626,10.2832789407325,8.249141943025535
0,0.5526376594391013,0.6440913141339784,1.0,0.24788512331309354,1.553847763000325,0.6234660787130611
0,0.7927898162918314,0.6849793785407217,0.05,0.42734717445918635,6.702742538970561,6.054192385947296
0,0.2470821893182154,1.0,0.2551639507394009,0.4610518604516626,2.0809430119496506,0.2596310159028472
0,0.9070411845111779,0.05,1.0,0.014752903618255375,11.676241270723779,11.109382824235333
0,0.18681663991083314,0.8164736722879171,0.9935289482847993,0.11498717445684051,2.752238530856105,1.413054494592434
0,0.060335494803146095,0.9829621677191296,0.05,0.4610518604516626,8.521749104332274,2.842586395412116
0,0.11887209977398187,1.0,0.9648657196518919,0.4610518604516626,4.325354342794971,3.1928426734441917
0,1.0,0.4057606374244938,0.13300758517466443,0.09810778109369829,6.007199883370431,5.493035926564691
1,0.6572091994896182,0.7389168420243595,0.9877087038214478,0.3174118836876043,1.422189908002764,0.6398454780452194
1,0.40765970452457845,0.6291062673201611,0.9429982359570039,0.09810778109369829,1.5941040442136725,0.33284630803816473
1,0.5526376594391013,0.6440913141339784,1.0,0.24788512331309354,1.553847763000325,0.6234660787130611
1,0.2470821893182154,1.0,0.2551639507394009,0.4610518604516626,2.0809430119496506,0.2596310159028472
1,0.2579294784695021,0.7838761434910244,0.8554600112219904,0.3347450280752064,1.993428430039922,0.5730053991821416
1,0.662520253948854,0.6924715878338358,0.7549184384568055,0.2999237732212685,1.613887958067661,0.8378151459849619
1,0.45464397929384737,0.545696885022385,0.9077373663962629,0.3122888151683562,1.8207937079476886,0.689878135310859
1,0.18681663991083314,0.4522401631104104,0.8679815593636464,0.4585334405937373,2.752238530856105,0.5222179332237284
1,0.6437819553153522,0.5112935021574271,0.7266152705319908,0.18256633441908174,2.003734906523321,1.2050732598647367
1,0.23138355278746756,0.8423002207226222,0.9761231717779256,0.2574446534903031,2.222128361777079,0.9174648622812169
1,0.29369548342680457,0.6437761166147866,0.24857379210172498,0.3108690529756784,2.7450260361310312,0.9943557514878059
1,0.8518174033812109,0.5034136317630221,0.55032061310151,0.2755597659469963,2.2238054670264007,1.6201972821321156
1,0.45165855846623193,0.342797094148804,1.0,0.0,2.2788036941959042,1.1404128754155836
1,0.9054659004692989,0.30555817995723233,1.0,0.06581430398918722,2.5336272288754063,1.9657825905675799
1,0.18681663991083314,0.8164736722879171,0.9935289482847993,0.11498717445684051,2.752238530856105,1.413054494592434
1,0.7845102281698733,0.29871743094600883,0.8817083121297271,0.10894518098917406,2.7076086521577762,2.0522138106348495
1,0.36165311513044496,0.8348080114295081,0.1597635982168523,0.38486805472822094,2.9549564569547617,1.5332516951618351
1,0.2190547648666208,0.18131572274167718,0.9882082253724834,0.10151006507358964,3.934527871063984,1.5873342125020389
1,0.29854568205825044,0.26167573985708625,0.42057725676589597,0.2770345417182028,3.804541257092036,2.082312511216708
1,0.19371874123174546,0.21514222658262264,1.0,0.4610518604516626,4.351867148866624,1.697689492144022
1,0.4407325960772497,0.16107710476553744,1.0,0.276461892315512,4.967589722716402,3.8009776755712172
1,0.40765970452457845,1.0,0.8613809575400511,0.4249697213127961,1.2612577361755077,0.0879803880505563
1,0.617072044852652,0.14534107934542076,0.9947617799829837,0.4610518604516626,6.328385698642611,5.495154051259448
1,0.2470821893182154,0.05,1.0,0.3377672221780479,15.986509204941347,13.905566192991696
1,0.15589389465962122,0.5707668977522407,0.05,0.4610518604516626,6.329267311015107,3.031101240147716
1,0.05,0.49215221761084976,1.0,0.2265560131651172,10.2832789407325,8.401221920290427
1,0.36165311513044496,0.6038205300294844,0.15976359821685227,0.2734318280230753,3.8782270705578554,2.456522308764929
1,0.2757432607868626,0.29211959331393716,0.4311898539306609,0.4610518604516626,3.583270522439814,1.7186231182275218
1,0.4575970648474013,0.688370891051812,1.0,0.03853732110058332,1.480134097660869,0.3565168463838111
1,1.0,0.16776646580893012,1.0,0.0,3.9259683987948764,3.4118044419891365
1,0.2470821893182154,1.0,0.36815660076843854,0.15186022092845547,2.1271345876661703,0.04619157571651966
1,0.8518174033812109,1.0,0.55032061310151,0.1930179913035088,1.5893354754098765,0.9857272905155915
1,0.05,0.8943384626161015,0.3510138726578816,0.4543602561276366,10.2832789407325,8.600509635469296
1,0.05,0.41289798506907816,1.0,0.2408564817289202,10.2832789407325,8.118642554240939
1,0.20113278870452703,0.26805709907584474,1.0,0.23769486636619008,3.080273251412229,0.5239324475321974
1,0.3764075925642714,0.19781662796910907,0.23781941031133103,0.10894518098917406,5.561714639444602,4.195738059505838
1,0.05,0.05,1.0,0.4610518604516626,17.936198937025523,7.652919996293024
1,0.31758681654063564,0.5911944471063486,0.1399769476013833,0.3804393901020914,3.664006788601816,2.0450354430606366
1,0.05,0.7595903275024605,0.2662261173000979,0.4610518604516626,10.2832789407325,8.220819854040009
1,0.058708512366278165,1.0,1.0,0.17289655134646406,8.757911380110619,7.577457692030235
2,0.40765970452457845,1.0,0.8613809575400511,0.4249697213127961,1.2612577361755077,0.0879803880505563
2,0.2470821893182154,1.0,0.36815660076843854,0.15186022092845547,2.1271345876661703,0.04619157571651966
2,0.6572091994896182,0.7389168420243595,0.9877087038214478,0.3174118836876043,1.422189908002764,0.6398454780452194
2,0.40765970452457845,0.6291062673201611,0.9429982359570039,0.09810778109369829,1.5941040442136725,0.33284630803816473
2,0.2470821893182154,1.0,0.2551639507394009,0.4610518604516626,2.0809430119496506,0.2596310159028472
2,0.4575970648474013,0.688370891051812,1.0,0.03853732110058332,1.480134097660869,0.3565168463838111
2,0.5526376594391013,0.6440913141339784,1.0,0.24788512331309354,1.553847763000325,0.6234660787130611
2,0.2579294784695021,0.7838761434910244,0.8554600112219904,0.3347450280752064,1.993428430039922,0.5730053991821416
2,0.18681663991083314,0.4522401631104104,0.8679815593636464,0.4585334405937373,2.752238530856105,0.5222179332237284
2,0.662520253948854,0.6924715878338358,0.7549184384568055,0.2999237732212685,1.613887958067661,0.8378151459849619
2,0.45464397929384737,0.545696885022385,0.9077373663962629,0.3122888151683562,1.8207937079476886,0.689878135310859
2,0.8518174033812109,1.0,0.55032061310151,0.1930179913035088,1.5893354754098765,0.9857272905155915
