gen,HV,diversity
0,9840.016236005265,1.478382243962618
1,11719.63023063129,1.9231579017588412
2,3693.252359728777,1.321916832822553
3,2915.3233086957216,1.3737793667995757
4,3094.0854519419786,1.202268478115432
5,2837.438642240963,0.914562918526657
6,3118.741444873526,1.1179677514745419
7,3160.415028232525,1.39502972063306
8,2217.2686140724018,0.8685190577021551
9,3118.9640110987443,0.982588154595627
10,1021.2436869534287,0.4889099412871136
11,3208.238329718677,1.6942324283059556
12,38.686899207146844,0.16964982801383843
13,305.7907634784584,0.3673914458493066
14,210.51589273223618,0.35533605778698135
15,64.90977455753888,0.28214469452677277
16,48.97170912235112,0.10924760509583888
17,480.0905659758706,0.3762302855671716
18,16.810172845947335,0.13297504735357818
19,11.021518420083893,0.08697882542254508
20,26.593812735657032,0.10746381566660153
21,17.546003213726113,0.12608762503408869
22,15.938664850926395,0.1085246199645674
23,9.281491496486685,0.07467871995518197
24,22.959075706002473,0.1331938111383076
25,8.512604500849879,0.0697006886185306
26,3.744030665763197,0.06651618440864107
27,13.90589348629507,0.08925461765908574
28,2.5644201218889693,0.05885889596154853
29,8.566629316926267,0.06679208828959576
30,9.885814759855203,0.08116218535166826
31,1.4998609355652404,0.02464004749879429
32,0.8778815298632081,0.01681643629763096
33,1.1043647968373205,0.01796710524917705
34,1.0901759204050454,0.014700601819687766
35,0.5163197803751867,0.011999243626657826
36,0.45676971164923985,0.01173063442228564
37,0.3768005857048334,0.007394409702412319
38,0.259494556514424,0.006232085717826282
39,0.4379351517883539,0.007620388071655536
40,0.38455482346635445,0.007782970010017241
41,0.5433424805753998,0.010137400126034132
42,0.48569138567598985,0.009841798012988682
43,0.4713008730809106,0.008803442276764687
44,0.43408702130270516,0.008448010922594774
45,0.5474312489782542,0.010846391731313961
46,0.3470953838128621,0.00799164736972068
47,0.37653473504948765,0.011076801583203543
48,0.3570528403991476,0.009214394681201856
49,0.286263816470136,0.00885521859191639
50,0.5135741082088645,0.01016275603337259
51,0.5727026663580713,0.006309048289487403
52,0.43204614722206464,0.007154549844267096
53,0.36960522756042385,0.008878033908657232
54,0.3069081157467085,0.007115530352364046
55,0.2442931502952465,0.007385172803317049
56,0.2974936934851881,0.009602515962901365
57,0.1974748084917709,0.004025054338584071
58,0.19989100896569797,0.004906096232670254
59,0.29037000935145996,0.0071700730534555
60,0.28047890759051036,0.006236364244790982
61,0.41455795892827113,0.007278128515284804
62,0.18848513368858488,0.004883379623353394
63,0.3884562620740166,0.006677469917749357
64,0.3297264203145546,0.007980618721351798
65,0.1581504547247927,0.005297968629544255
66,0.2698135194321239,0.005600056506776193
67,0.37188934392252,0.007625288184984666
68,0.38282714293084474,0.008565118131652692
69,0.16383721106603863,0.004744859514104143
70,0.15543342145881936,0.0030790273210333954
71,0.16307485545800549,0.004173179391672506
72,0.16617311575252375,0.003333760685021854
73,0.15518835344745932,0.004500242517797936
74,0.14280727073311902,0.0030631303973282197
75,0.15213124754202267,0.003157007912964257
76,0.02253614213134651,0.0016395747103707798
77,0.06527602719429786,0.0016774251101107905
78,0.14795237928026994,0.004795109104816187
79,0.05378959922429842,0.0017248924628631345
80,0.16848352003253597,0.004662004418829069
81,0.19576461625467884,0.0038307667329972998
82,0.16643937755470536,0.0030295319732696474
83,0.17437973341513616,0.003321756307225087
84,0.1806275705132698,0.00435563731192868
85,0.1585095735067271,0.0032000906858604353
86,0.17521640196214655,0.0052770633049449775
87,0.3114039773632543,0.006739368455413925
88,0.15454236225632167,0.0041426108290141365
89,0.15454828945230598,0.00327109031941387
90,0.14928068641553424,0.0036120515149289417
91,0.15870062137406646,0.004785880298480009
92,0.15177656946287174,0.0034017360823868905
93,0.15932610806574454,0.003862460701315848
94,0.1668342617048232,0.0038223957239848392
95,0.050975627362698527,0.001694626583927233
96,0.152504026811432,0.005162212949224142
97,0.1561475127776829,0.00460533132080103
98,0.029775071372742986,0.0012541553932491525
99,0.03596194973958175,0.0015913492694064268
100,0.06517103435918878,0.001654046770503277
101,0.04575329815965574,0.0015149723201563674
102,0.02474645786837436,0.0016390115471540101
103,0.14969127102576196,0.0030958518306126526
104,0.1544497308524223,0.0041840641739424814
105,0.1667161755677376,0.0042043225161415825
106,0.04258584966067107,0.000907766611678173
107,0.05072032640309665,0.0013242026218712394
108,0.03951059279027386,0.000980131494473287
109,0.058294184089525386,0.0014152821164846177
110,0.025096487135604043,0.0005818813234385288
111,0.03121650681641537,0.0005694026137435134
112,0.03607464461665831,0.0011701562257985245
113,0.027810107756375095,0.0007560266599444015
114,0.053195415691686676,0.001323127020745033
115,0.016124427550965298,0.0004904938027095339
116,0.048501909043373224,0.001215195506751852
117,0.05133456008159545,0.0011155326485477726
118,0.037210687085701126,0.0010311338026070035
119,0.05116322174284771,0.0013600173717177163
120,0.03652196271468334,0.0010273069807940688
121,0.038468412562623525,0.0007359089038446238
122,0.03626913542546016,0.00102060936203725
123,0.033883635565340416,0.000985815734643806
124,0.0387273032353444,0.0010499056258408883
125,0.043119485085096734,0.0009055669145964064
126,0.0355442747382682,0.0006925055515928503
127,0.03827919637123826,0.0007250302809508417
128,0.04920003355702983,0.0014779356279725146
129,0.04210982222189572,0.0013135670190333965
130,0.03993641293260697,0.0010943723739534317
131,0.0702439041366864,0.001617784168025476
132,0.038651917010767374,0.0010648270360718464
133,0.08681027720484423,0.0013786830834295076
134,0.03835130644370038,0.0010365549773232268
135,0.03445866136696162,0.0013478217634220499
136,0.04057849323500323,0.001228300386835783
137,0.03959202757395301,0.0011226523037305878
138,0.040632084096823666,0.0013785835967612115
139,0.036705263569280486,0.001207137084598687
140,0.04364838388944856,0.0013220026674598435
141,0.03757302467065354,0.0012879357431047499
142,0.04296621642143693,0.0012101797877381887
143,0.0031939869785396905,0.0005215878303671651
144,0.0013678215485720716,4.468846905222464e-05
145,0.0015403483098653879,4.117610652114935e-05
146,0.002593362081329352,6.49053635334288e-05
147,0.002253222555301015,7.158139094651364e-05
148,0.0026909620560661555,7.199511303506409e-05
149,0.0031786737300572463,8.849933119772703e-05
