sA,sB,sRail,pRail,pA_x,pA_y,pA_z,pB_x,pB_y,pB_z,qA1,qA2,qA3,qA4,qA5,qA6,qB1,qB2,qB3,qB4,qB5,qB6,Tmax,DeltaT
0.36164358343496605,1.0,0.9999935517543079,0.5365550815757664,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286943678437382,2.6352142690200253e-10
0.36164641013448007,1.0,0.9999972405592049,0.5377066041123484,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286871507992582,4.207696646663095e-08
0.3616459212069852,1.0,0.9999952140763415,0.5375531772256643,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286883642615741,4.153862476208303e-09
0.3616466371557181,1.0,1.0,0.5377066041123484,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286867029590059,1.7721378320345593e-07
0.36164648295362756,1.0,1.0,0.5376487386678261,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286870346944979,1.1296753588130315e-07
0.36164657367528075,1.0,0.9999991070704569,0.5377066041123484,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286868478757029,1.5911655737443908e-07
0.3616466371557181,1.0,1.0,0.5377066041123484,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286867029590059,1.7721378320345593e-07
0.36164655531312295,1.0,0.9999990791996396,0.5377066041123484,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286868523989606,1.1648689413057411e-07
0.361646158739577,1.0,0.9999935810769753,0.537705967841539,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286877542903406,5.924359114395372e-09
0.3616463074527374,1.0,0.9999959142359187,0.5377065334155918,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286873724031548,5.943359360216505e-09
0.36164662777024537,1.0,0.9999999721291827,0.537705967841539,0.3257066041123483,0.08121502383585533,0.010900571112891444,0.5257066041123484,0.08121502383585533,0.010900571112891444,0.18078962179511704,0.9298413625360009,-1.2116277237489028,0.18804197627387742,1.8478679008033048,0.05200458228811122,-0.1632257260239065,-3.0449396049278565,-1.660286034270436,-1.819037627193154e-07,1.5636324771196097,-2.978366262243253,0.9286867111296642,1.6128311886021152e-07
