gen,HV,diversity
0,26513.946604206965,2.295845935201589
1,27724.666314909762,2.917141189263536
2,4082.4387717591926,1.5369189488954784
3,3571.2426964626793,1.6106606681215507
4,2933.3688446342453,1.3596861818284898
5,2540.1597995556267,1.2721207156975995
6,2566.4361973035184,0.8138460386890324
7,2621.9229038207436,1.3983321516255223
8,2568.083792501026,0.8678104414613323
9,874.383251645511,0.4231249109254394
10,631.2609983448947,0.47287656713059695
11,134.7384171058004,0.2423109527845832
12,959.8450759349549,0.8227052560002008
13,16.143588488348488,0.08421229363654431
14,14.013376442115604,0.1032211935003422
15,14.792120159418122,0.10686755440938424
16,4.821022200159374,0.06892831058758613
17,5.13848473935888,0.055569361041118565
18,5.516293125451124,0.049246415615360896
19,1.5959096006209426,0.0208294253971991
20,0.9118914974647039,0.016797007752272507
21,1.3007279536266247,0.016114797776291517
22,1.1359145667493127,0.022665338907211303
23,0.6947910588921399,0.01256654234158694
24,1.020503400330507,0.01828472946853011
25,0.4978855377990774,0.009816482515777594
26,0.6542921959815712,0.013776754137329815
27,0.6258261098345568,0.011033647437966566
28,0.8537787132790527,0.014870586568502415
29,0.3263636243575027,0.007045673091448549
30,0.41096030024522523,0.00706660535390472
31,0.4592182618012719,0.010189619871591882
32,0.3531619832480875,0.005903425832850029
33,0.5042789693452228,0.007185766014085644
34,0.43417236207882676,0.010196264746435259
35,0.6233020807066636,0.0079118827212087
36,0.4924931663307558,0.007712276396723918
37,0.6740153311631574,0.009351270907751768
38,0.40844368572830403,0.009126587085926865
39,0.6415046115569782,0.00988712138826488
40,0.2409754466172799,0.006007853289738859
41,0.20089058053728373,0.005226388946307494
42,0.13843995214836316,0.00404832901140237
43,0.45383943651196756,0.009851907971383448
44,0.13901255623196312,0.0039035766423136053
45,0.47369599193914774,0.006028428772599933
46,0.18709663622546893,0.004784588541196469
47,0.3321524839293148,0.00772049613409564
48,0.19555045745896243,0.004170645675653701
49,0.480441627310133,0.005893742763566439
50,0.4876154392467948,0.011487341131386792
51,0.21231922931658676,0.005893423035560475
52,0.009888026849636028,0.0009232015423288045
53,0.21237598319458362,0.0037669798057717438
54,0.2815359968885463,0.006325034065534054
55,0.11684546216815002,0.0023492547365096283
56,0.14057039121145412,0.0034920600325496413
57,0.026039317218312076,0.001034389882795186
58,0.13216766035316932,0.0025554575536513476
59,0.03138726355140379,0.000736386029934385
60,0.030675528044898002,0.0009204429221170203
61,0.03625069664845838,0.0010268932042306201
62,0.05930187132550899,0.0018818818795336193
63,0.03087787680390645,0.0009745371378656218
64,0.06458676995460362,0.0016486572219093323
65,0.06335489956437047,0.001711097839271226
66,0.029154149092570615,0.0006865336502594919
67,0.06236412672584762,0.0012946930743785244
68,0.05833571312126934,0.0013606394927689026
69,0.060901152276811185,0.00128050962888091
70,0.02877655294981206,0.0007345919411350297
71,0.029371950276525925,0.0006105753818062767
72,0.000554190660173967,4.311292810580831e-05
73,0.003699975726310942,7.441021081401994e-05
74,0.001574104131653429,5.364731550518995e-05
75,0.004349935127400982,8.427442343415566e-05
76,0.0011006897837855288,3.203859530607121e-05
77,0.0013590600744181705,4.635055055012045e-05
78,0.003971413404412538,9.777701759454446e-05
79,0.003478583100528765,7.780156205630778e-05
80,0.0038766523160018193,6.737400898705707e-05
81,0.004244528668087134,0.0001158946992763089
82,0.0038345035777426458,9.842392280665927e-05
83,0.0040436228708643435,0.00011568980909738856
84,0.0038998736687944698,0.00012094748446214295
85,0.003652679979735028,0.0001203278497192584
86,0.004287947909305517,0.00010972181461669374
87,0.008222317884861882,0.00020215517334181337
88,0.0039763508869077235,0.00012244998283106852
89,0.004047101665863683,0.00012914082263972788
90,0.005049643873757474,0.00012107189648047526
91,0.0035894182150581445,0.0001127922148724501
92,0.004216009719583026,8.371039302310451e-05
93,0.004113623022077491,0.00012986338750820486
94,0.002449957358675625,6.864486418489788e-05
95,0.0006733280828890445,5.38941440562068e-05
96,0.003690765233121589,8.097588267277918e-05
97,0.0032478779289191024,7.967662794206663e-05
98,0.003803086474296885,0.00011551183203751965
99,0.0035012932322497723,0.00010267729504313698
100,0.003454778520376996,7.891127150678322e-05
101,0.0006080930026004795,3.764432426454031e-05
102,0.004064874867676919,8.7384575217915e-05
103,0.0029790003639678705,7.672932052675813e-05
104,0.0004599048526523282,4.137199510473756e-05
105,0.003567595846433941,7.730760104330527e-05
106,0.003413255959386449,6.173403869617833e-05
107,0.003828218320619573,0.0001015659441856508
108,0.003841318219157659,8.066341838329303e-05
109,0.0033861115731334216,7.342658111861682e-05
110,0.00047276918751497794,4.2637834873135955e-05
111,0.003263336043004736,6.818734957288487e-05
112,0.0004643111851847873,1.1855436159668535e-05
113,0.00047198000726577977,1.5712690806831756e-05
114,0.0004656537298255004,1.2059699139337938e-05
115,0.000482077636141544,1.350462533594114e-05
116,0.0004730765365554249,1.255415478147713e-05
117,0.000469863525665481,9.915686234628413e-06
118,0.0005260124601324941,1.4100172278668869e-05
119,0.0005300754683398404,1.1537177432468825e-05
120,0.0004853455951487396,9.676823426995043e-06
121,0.0005294119267195039,1.4523868951089858e-05
122,0.0004894545088073638,1.1083573012163379e-05
123,1.1055904031483421e-05,2.529701467971375e-07
124,6.954311706770607e-06,1.2928852219814292e-07
125,4.233975568507194e-06,1.0684898757087559e-07
126,1.407949569024678e-05,2.852444620561786e-07
127,4.571641062868791e-06,9.795129172374404e-08
128,1.1118021994100373e-05,2.078022440262078e-07
129,1.549425680755313e-05,3.547239967534507e-07
130,9.772012103525866e-06,2.324872209168141e-07
131,1.007256718071844e-05,2.589972593485005e-07
132,1.4105774424182008e-05,2.680310654381396e-07
133,1.518305644599113e-05,2.486102592950875e-07
134,1.2728937952650906e-05,2.9318935238172e-07
135,7.184634818022086e-06,2.112971021671161e-07
136,6.533574035574141e-06,1.26800449418554e-07
137,5.917242131525825e-06,1.4042923715741698e-07
138,1.6188979533507106e-05,2.914948182122491e-07
139,1.5199845057483596e-05,3.160397898724989e-07
140,1.2012072627924499e-05,2.258112114531281e-07
141,1.3516994437430148e-05,2.7752577799479817e-07
142,1.2449083744378869e-05,2.5264750880731514e-07
143,8.072514616506504e-06,1.790733147520535e-07
144,1.6261244317709607e-05,3.221748452082538e-07
145,8.672807371160549e-06,2.1225581739308286e-07
146,6.929780585119961e-06,1.0130103688614403e-07
147,1.0302404167000764e-05,2.3643535539448463e-07
148,8.40038257204913e-06,2.1105980121906086e-07
149,9.172466550118097e-06,1.903754956154123e-07
