gen,HV,diversity
0,21576.528622547467,2.1015569926718944
1,3841.1085283165858,1.518653164357701
2,3228.7996972320675,0.9431154567896286
3,4493.446445406655,1.104411683462621
4,4145.30516166234,1.1688254953348471
5,4110.080480719797,1.2107080913394177
6,4654.860754082041,1.4260042721807558
7,4649.63974422772,0.9714635720874292
8,4150.44652447763,1.7209778402559794
9,4593.075080599514,1.5718212061613246
10,4561.53526669254,1.4676067775494752
11,32.26997789157095,0.20962702394842014
12,25.369655135471696,0.17134855150128595
13,1585.0680826722341,0.8260132004250597
14,157.14100018739288,0.29946319237800406
15,220.0414933758525,0.31849086757418693
16,145.32808315526395,0.2574593130069917
17,514.3002870212537,0.33893375726652386
18,275.7536411786427,0.34803362608903177
19,1255.5207211320978,0.8152835576408232
20,91.28337663014133,0.18156368069232706
21,2797.503257007967,1.2026254842984998
22,45.768283478297285,0.1449520417105733
23,27.72342738782345,0.12600480110035975
24,23.150621780263283,0.12338992737604906
25,35.25840982098146,0.12090247698182398
26,56.821963791705734,0.1149719764472986
27,6.259011580998687,0.05717484980532746
28,5.734611349221493,0.05991071607264715
29,15.433584747481401,0.08157292920226883
30,15.538079026849056,0.12456980455646109
31,262.8773237089703,0.4365948974074085
32,7.075849564757838,0.06922952492305846
33,10.123236869050936,0.08484980595715798
34,73.91794874103786,0.21871985532202443
35,6.3005353045852015,0.05580857186932238
36,15.758640929170381,0.08840573912293977
37,11.062798187665818,0.0876407302160934
38,36.61331807700957,0.1355344950828211
39,89.0903242462853,0.2187804477313252
40,332.9873069040329,0.3295594272230106
41,6.863505220580475,0.052473936253880485
42,23.336594192754557,0.10646890259740112
43,625.3843152294008,0.6688638127106905
44,93.0989465652052,0.1879300320418315
45,127.79681738964454,0.23654160552255823
46,97.45242971089739,0.25305513965421256
47,49.08368060497726,0.13633247621842104
48,10.929766365374128,0.07833127307678807
49,148.08544541716685,0.28061125818297505
50,221.48535961295403,0.36765782254252055
51,91.08013160811562,0.1675212278236359
52,6.0530175531712995,0.05471931469820635
53,22.081336042243528,0.11297314553936877
54,6.579861703937404,0.06442957711505055
55,4.718797589877318,0.05477665777740156
56,2.01550933184771,0.02424482755933788
57,5.684594186685152,0.06006322885002785
58,2.137704799873021,0.03151089143526304
59,6.046323193207326,0.049443152378371526
60,0.4488024537307067,0.016357453819382892
61,0.373594901916791,0.00869218384311871
62,0.41618727489865875,0.009716826815577092
63,0.47090097604683884,0.010055449404743644
64,0.4976965277085046,0.01048896686864714
65,1.1991084762624762,0.01719031569908244
66,0.6162803370247623,0.01150926174682471
67,0.4484168040254697,0.009463859243432774
68,0.45760236806787197,0.007236181149247962
69,0.601893835350915,0.011813708707509253
