gen,HV,diversity
0,8643.374197383899,2.046425251296274
1,14202.912193707696,2.186588339930448
2,18896.681234658387,1.84447525821972
3,2403.3244706365363,0.9328367228711985
4,4474.738294415704,0.9634198411806264
5,4844.0756137835715,1.5163363563799894
6,68.04664600892444,0.22651118073898271
7,2334.116495281112,0.9910534058249898
8,5160.1755720688325,1.3946482932966016
9,2402.6580383169667,1.3493882794654222
10,465.7823103455453,0.4455018239806905
11,115.81624858009398,0.2705151876469757
12,1420.8890261342153,0.6993353062335619
13,66.7563298657805,0.16174999489807795
14,112.71224491307525,0.2872395793932886
15,16.133235057539224,0.11402906925828726
16,28.84281625912429,0.10573650749138117
17,4.780814219963931,0.054957055373035045
18,3.2792587383362606,0.04207630410668495
19,4.027718638546314,0.050226681456405756
20,3.5110561107199687,0.04535435719431697
21,2.0478550956424395,0.030109032365622266
22,3.7829488425981355,0.0292987987474007
23,2.561231296625246,0.027141048750928303
24,1.2677635785476764,0.025136926992009867
25,2.5043670446757402,0.038708560200490696
26,2.4364379548546267,0.019848896991255145
27,2.8145945908821015,0.022454856105935075
28,2.232008308965852,0.021365227700035162
29,1.543256576231728,0.026041219618512336
30,2.6219853438010583,0.02563324809838689
31,2.2779436723851734,0.03106360629276392
32,2.0076018600372563,0.022393071321144892
33,3.0201386829508197,0.032641951372060427
34,2.7806845261313784,0.040616636462649194
35,3.8192238760586883,0.04112310118907648
36,0.6837527045775851,0.01225038734444697
37,1.0856996017887122,0.01781129052488377
38,0.585626425724145,0.010098634412366015
39,0.6934497482854881,0.010997937037017883
40,0.6737716660232906,0.01575894825059327
41,0.8765386501906683,0.015134739344403974
42,0.21071507786862995,0.00913408376791812
43,0.9720180345588066,0.012173924094584959
44,0.776549070397695,0.01403754109256355
45,0.4684728975692122,0.008423814667964716
46,0.9407144682522559,0.014450590898147653
47,1.239485497174226,0.016929456767718124
48,1.0946808421171956,0.01625247314446483
49,0.80872527590439,0.013428354709162545
50,0.7782344254610023,0.011468945991195153
51,0.42653857272447654,0.006643492829361988
52,0.15945876871711664,0.0038728745850978626
53,0.06970471438029928,0.0027176799413667417
54,0.03543220373221175,0.003963476848081821
55,0.027679861860709812,0.0038076671654568733
56,0.20630592423092364,0.005414498468876041
57,0.054984451272806635,0.003880149215259766
58,0.38859612250033393,0.009019740542077482
59,0.3828275342340674,0.005568615738772509
60,0.2602794125730711,0.006249839687621837
61,0.05353792170138819,0.0014017928622618696
62,0.051837312024338784,0.00100069773638046
63,0.049897412712257935,0.001304457474657029
64,0.012865053902664611,0.0006480993177184667
65,0.10570919558499917,0.0021947064871425787
66,0.033817881213206086,0.0009071615191463107
67,0.08734269342353264,0.001943821328850316
68,0.09924943306823893,0.0026449961882044014
69,0.041985143286934014,0.0012225889962632886
70,0.09129030386877746,0.0024690178366805725
71,0.08590718729773114,0.0025964819037681613
72,0.07407484090279647,0.0017323729419867837
73,0.0928106185873568,0.0018655700277994166
74,0.05938301853322772,0.0012300348764657362
75,0.07201212580192128,0.0013056748317167566
76,0.009216973121234342,0.00021482869172240288
77,0.005770196766028974,0.00013138874735019496
78,0.00972301099988393,0.00023438356213411238
79,0.006276518305675867,0.00012184737180588591
80,0.007254394474415665,0.0002157445136491661
81,0.015322049142086479,0.00034884790390330345
82,0.006711993988128674,0.00017210553878992712
83,0.014699241558621566,0.0003613180033383887
84,0.006012346790795557,0.0001808409266182479
85,0.017266412146432583,0.0003482205535659377
86,0.006227367617585116,0.00020123472413959736
87,0.005448777916587934,0.00021457412304508886
88,0.005293953232031349,0.00014140571921189858
89,0.00617088804885515,0.00017118134993434218
90,0.005663366929786603,0.0001758175126715417
91,0.006408656331870882,0.00019586381530482382
92,0.007128098981549848,0.00020731268091277917
93,0.004866173147645219,0.00014248020209002172
94,0.0005297014140426543,6.162285003541867e-05
95,0.006486841120461936,0.00016345463290026437
96,0.0005362836980643707,8.174003926445355e-05
97,0.00045041743442393177,1.0052170713065965e-05
98,0.00046880858455058017,1.63813719656959e-05
99,0.0004912011001340657,1.3596761157686394e-05
100,0.0012832226841740248,2.6165509656314006e-05
101,0.0013751829693706948,2.517968200808768e-05
102,0.0007615511975861793,1.7254496317061154e-05
103,0.00043914622689302044,1.2541798531948124e-05
104,0.0004055813866513549,9.40948544368303e-06
105,4.5050165164499614e-05,1.006502577048616e-06
106,4.419115567957726e-05,1.160406019679379e-06
107,3.872693065514448e-05,1.2426478647730069e-06
108,4.176609213300605e-05,1.3835265530366935e-06
109,4.202293392357223e-05,1.2639235478956057e-06
110,3.811387374346845e-05,9.970175934139566e-07
111,4.296534730221938e-05,1.1162612153158455e-06
