gen,HV,diversity
110,5.279564889943691e-11,1.6379959620778784e-12
111,1.8869118945529104e-11,6.761069869670361e-13
112,1.865636330594491e-11,6.156123867698681e-13
113,8.482223708586205e-12,2.822847417378804e-13
114,4.743199258213885e-12,1.6308441625690134e-13
115,4.6022899801140815e-12,1.4072854872520605e-13
116,1.7861553775993873e-12,4.9261445716435524e-14
117,7.406683886790942e-13,2.0339657159238263e-14
118,3.197403758648868e-13,1.0821248379637112e-14
119,2.967612599662406e-13,5.7690371576749564e-15
120,2.1765282818396929e-13,6.8520075337063805e-15
121,1.555799158384176e-13,3.1259676294391686e-15
122,7.699468797006974e-14,1.849141392805389e-15
123,3.5075590388103365e-14,7.957809488379596e-16
124,1.670066893180551e-14,5.518887548575521e-16
125,6.0900935578388e-15,1.6362166846598917e-16
126,4.164703154673264e-15,1.2103525919674892e-16
127,3.4740739883204076e-15,6.860573749770597e-17
128,3.725211866994168e-15,1.0619260009541549e-16
129,1.925390403165523e-15,6.573597254532253e-17
130,1.025479671251202e-15,4.2605889036463835e-17
131,1.6742525244917567e-16,0.0
132,1.6742525244917567e-16,0.0
133,1.6742525244917567e-16,0.0
134,1.6742525244917567e-16,0.0
135,1.6742525244917567e-16,0.0
136,1.6742525244917567e-16,0.0
137,1.6742525244917567e-16,0.0
138,1.6742525244917567e-16,0.0
139,1.6742525244917567e-16,0.0
140,1.6742525244917567e-16,0.0
141,1.6742525244917567e-16,0.0
142,1.6742525244917567e-16,0.0
143,1.6742525244917567e-16,0.0
144,1.6742525244917567e-16,0.0
145,1.6742525244917567e-16,0.0
146,1.6742525244917567e-16,0.0
147,1.6742525244917567e-16,0.0
148,1.6742525244917567e-16,0.0
149,1.6742525244917567e-16,0.0
