sA,sB,sRail,pRail,pA_x,pA_y,pA_z,pB_x,pB_y,pB_z,qA1,qA2,qA3,qA4,qA5,qA6,qB1,qB2,qB3,qB4,qB5,qB6,Tmax,DeltaT
0.4495802645142696,1.0,1.0,0.5633717764399582,0.35141171025381446,-0.03705183385049693,0.22520954490594436,0.5514117102538145,-0.03705183385049693,0.22520954490594436,-0.07176685626761126,0.41639810026519664,-1.1429464394316307,-0.09577496603038593,2.295068733449183,-0.06350507145589068,0.07700210659988116,-3.0373005439485237,-1.0469614625776176,-4.46260786102215e-07,0.9426626950692585,3.064591979967993,0.9320371237569263,1.5274559395095366e-11
0.4495802645142696,1.0,1.0,0.5633717764399582,0.35141171025381446,-0.03705183385049693,0.22520954490594436,0.5514117102538145,-0.03705183385049693,0.22520954490594436,-0.07176685626761126,0.41639810026519664,-1.1429464394316307,-0.09577496603038593,2.295068733449183,-0.06350507145589068,0.07700210659988116,-3.0373005439485237,-1.0469614625776176,-4.46260786102215e-07,0.9426626950692585,3.064591979967993,0.9320371237569263,1.5274559395095366e-11
0.4495802645142696,1.0,1.0,0.5633717764399582,0.35141171025381446,-0.03705183385049693,0.22520954490594436,0.5514117102538145,-0.03705183385049693,0.22520954490594436,-0.07176685626761126,0.41639810026519664,-1.1429464394316307,-0.09577496603038593,2.295068733449183,-0.06350507145589068,0.07700210659988116,-3.0373005439485237,-1.0469614625776176,-4.46260786102215e-07,0.9426626950692585,3.064591979967993,0.9320371237569263,1.5274559395095366e-11
0.44958107009285303,1.0,1.0,0.5634114712742527,0.35141171025381446,-0.03705183385049693,0.22520954490594436,0.5514117102538145,-0.03705183385049693,0.22520954490594436,-0.07176685626761126,0.41639810026519664,-1.1429464394316307,-0.09577496603038593,2.295068733449183,-0.06350507145589068,0.07700210659988116,-3.0373005439485237,-1.0469614625776176,-4.46260786102215e-07,0.9426626950692585,3.064591979967993,0.9320354545610683,8.681063645710196e-10
0.4495810750013376,1.0,1.0,0.5634117102538145,0.35141171025381446,-0.03705183385049693,0.22520954490594436,0.5514117102538145,-0.03705183385049693,0.22520954490594436,-0.07176685626761126,0.41639810026519664,-1.1429464394316307,-0.09577496603038593,2.295068733449183,-0.06350507145589068,0.07700210659988116,-3.0373005439485237,-1.0469614625776176,-4.46260786102215e-07,0.9426626950692585,3.064591979967993,0.9320354445123944,9.953092794390273e-10
0.4495808492711548,1.0,1.0,0.5634006039516678,0.35141171025381446,-0.03705183385049693,0.22520954490594436,0.5514117102538145,-0.03705183385049693,0.22520954490594436,-0.07176685626761126,0.41639810026519664,-1.1429464394316307,-0.09577496603038593,2.295068733449183,-0.06350507145589068,0.07700210659988116,-3.0373005439485237,-1.0469614625776176,-4.46260786102215e-07,0.9426626950692585,3.064591979967993,0.9320359115192746,3.6236569300740484e-11
0.4495801906351832,1.0,1.0,0.5633681339207054,0.35141171025381446,-0.03705183385049693,0.22520954490594436,0.5514117102538145,-0.03705183385049693,0.22520954490594436,-0.07176685626761126,0.41639810026519664,-1.1429464394316307,-0.09577496603038593,2.295068733449183,-0.06350507145589068,0.07700210659988116,-3.0373005439485237,-1.0469614625776176,-4.46260786102215e-07,0.9426626950692585,3.064591979967993,0.9320372769189307,1.2280176875378856e-12
0.4495808097850047,1.0,1.0,0.5633986575719618,0.35141171025381446,-0.03705183385049693,0.22520954490594436,0.5514117102538145,-0.03705183385049693,0.22520954490594436,-0.07176685626761126,0.41639810026519664,-1.1429464394316307,-0.09577496603038593,2.295068733449183,-0.06350507145589068,0.07700210659988116,-3.0373005439485237,-1.0469614625776176,-4.46260786102215e-07,0.9426626950692585,3.064591979967993,0.9320359933635558,2.0907608977438485e-11
0.4495810564433101,1.0,1.0,0.5634108021126895,0.35141171025381446,-0.03705183385049693,0.22520954490594436,0.5514117102538145,-0.03705183385049693,0.22520954490594436,-0.07176685626761126,0.41639810026519664,-1.1429464394316307,-0.09577496603038593,2.295068733449183,-0.06350507145589068,0.07700210659988116,-3.0373005439485237,-1.0469614625776176,-4.46260786102215e-07,0.9426626950692585,3.064591979967993,0.9320354826981762,7.08074598954056e-10
0.44958104257965126,1.0,1.0,0.5634101235648088,0.35141171025381446,-0.03705183385049693,0.22520954490594436,0.5514117102538145,-0.03705183385049693,0.22520954490594436,-0.07176685626761126,0.41639810026519664,-1.1429464394316307,-0.09577496603038593,2.295068733449183,-0.06350507145589068,0.07700210659988116,-3.0373005439485237,-1.0469614625776176,-4.46260786102215e-07,0.9426626950692585,3.064591979967993,0.9320355112300104,4.988796042937338e-10
