gen,HV,diversity
0,11174.45814754061,1.6516262199260372
1,22410.79322582829,2.7599516166474864
2,11613.898478624176,2.6063455561014486
3,4965.9545762781,1.2855772704164872
4,275.10966517277376,0.27739246575756654
5,73.1546659373471,0.23752007477522505
6,5119.452463253869,2.003462670586889
7,5131.081847685555,1.6133569055686217
8,5187.1142354522335,1.3100778368084727
9,5147.653028330167,1.8739293659244096
10,38.687064049135465,0.24613804152796545
11,4830.750522404769,1.5600057812818025
12,5245.22930245046,1.0086791676206237
13,1648.7654435785341,1.0842046678631192
14,5467.763516510653,1.4347626861769684
15,5398.65077748016,1.7101581269244732
16,49.27745930567958,0.159234837969078
17,67.34791303087768,0.13917824539412543
18,29.50762372854249,0.12988340751182878
19,9.826005218631824,0.09589432673034673
20,5.5138300343630995,0.0825958181795184
21,8.225461406080067,0.057900879066503555
22,4.56903880175443,0.045345090269649085
23,2.1833752453954207,0.03962379510592413
24,2.4630221714390417,0.05058391027554459
25,2.3352025186456835,0.025529915035819632
26,0.8949673198735553,0.015687352598110254
27,0.8654646015707124,0.012457540171940111
28,0.5194243809135655,0.012183555690225497
29,0.4511066864384873,0.0075138999591275995
30,0.23140859078151993,0.004478808495269603
31,0.2458917652553721,0.004396576511660015
32,0.18250804050948766,0.0033137333203686883
33,0.16828066642294867,0.003530207862653391
34,0.0793156871273389,0.0017786750676472493
35,0.14033903751464852,0.0029446438719162066
36,0.20746191879557363,0.0036537616504105867
37,0.12358966268101028,0.0025501740934597734
38,0.08070860996920175,0.001808573793682332
39,0.15357216187105505,0.002752687613627789
40,0.14232837559375405,0.0027902533691640417
41,0.16830217101605272,0.003621724139602351
42,0.11921259796310704,0.0021040597359493055
43,0.03389725941647437,0.0005877470033015653
44,0.08202060910296732,0.001502346119275158
45,0.12947847727043138,0.002432003322421932
46,0.12656312563104102,0.0017073426007149727
47,0.10167199356000622,0.0015665282926932299
48,0.09602653464828982,0.001632304989810198
49,0.09746412163301116,0.0014791684441169692
50,0.056922845496018615,0.000827415425009167
51,0.1068583558831457,0.002135646521900049
52,0.09855535752385762,0.0015382135576504229
53,0.05089374284800026,0.0010994847457989414
54,0.05755432195112184,0.001413900917766132
55,0.05214586985855817,0.0010190159537458371
56,0.06641423348971119,0.0013440319787687166
57,0.03733699511759822,0.0011275168394909614
58,0.06653484955302714,0.0014299174974753306
59,0.0802080930580991,0.0013496963316433292
60,0.10325128947595025,0.0020212583971272154
61,0.05468133344437111,0.0011608312551280888
62,0.0654174222304552,0.0014135325127197622
63,0.0392815650925114,0.0008375183060874026
64,0.03176946495793848,0.0006716413077333995
65,0.07370362504758843,0.001605092671649172
66,0.039576304693151314,0.0005974026625214476
67,0.04209518200085393,0.0008564030788372565
68,0.029519217713599083,0.0006929272494468491
69,0.03211163156520272,0.0008036808709633237
70,0.03746793167124349,0.0012298085222052534
71,0.03876085134336624,0.0009135082921018079
