gen,HV,diversity
0,14972.173130250621,1.370445352873002
1,10297.913143059284,1.622243575753904
2,12640.258804910414,1.7737816575386363
3,8582.019845690837,2.2779470740652625
4,4793.195250385353,1.4566401145006056
5,9414.111926442334,1.522289312181246
6,9349.397715085552,1.6467474167214937
7,287.9792813270804,0.3452839957608888
8,9815.913779942146,2.2026548699121706
9,9861.63529417447,1.7173215635675598
10,1059.1108606464156,0.8574292153141385
11,706.9815314006107,0.4173948422703226
12,5049.565647255254,1.5220801309286354
13,1203.1187500735537,0.6455739384010413
14,63.22209187962325,0.17786437981266665
15,71.60580987522602,0.17991676265755543
16,54.21291195476584,0.2002433470097435
17,27.55875538409226,0.1534262752432274
18,50.139949389620284,0.14057808013960302
19,100.65478026494831,0.24245627386724045
20,51.078692647898684,0.1804707901056094
21,39.579090995158545,0.13540903642544153
22,364.8533571058211,0.4520501660134858
23,31.027799450404515,0.1436618964795424
24,99.36422201504767,0.2353197135053661
25,35.998496769868055,0.18365335272675085
26,203.14328122728523,0.2730893257713022
27,23.180846388007406,0.12133266996814307
28,27.742073315149565,0.1291796067496938
29,110.00178389473288,0.24338731248115175
30,23.68400920805016,0.14199850731868852
31,79.34533349807108,0.22199793522806843
32,58.200583133613954,0.18481295487975744
33,64.9586139816353,0.18292444593044727
34,22.24713119553791,0.11591670259852788
35,24.813680359169705,0.16682903391653534
36,1.1704856619704218,0.01817638550475571
37,1.0490466471469226,0.018956353997827247
38,0.4949679332572289,0.006925546945323713
39,0.691996450520791,0.015371453815949386
40,0.11062218331605994,0.00341611240163477
41,0.11596148994954175,0.0020317205776668114
42,0.20312914999865633,0.0032961363429523153
43,0.13116922099700837,0.0014273164430409044
44,0.1924698824297372,0.003273284338669875
45,0.110777224297867,0.002045268735216312
46,0.08782276960436224,0.0024195029775537103
47,0.08639915135908112,0.0021992169125921203
48,0.09123649011403563,0.002201266675295708
49,0.0921542309923509,0.0019247420757755264
50,0.0868385072813981,0.0021539584238076588
51,0.01876454251227918,0.0009469352149928625
52,0.07439367644597743,0.002238323075578272
53,0.07689363249484074,0.0020499079275922605
54,0.08478575815722218,0.002145620341568857
55,0.07038516332865258,0.001972674221440666
56,0.07531672452713731,0.0021895166867767365
57,0.07121329190562653,0.0019303651139224228
58,0.07371718555648674,0.002334263539429082
59,0.07134914966750093,0.001994603442237423
60,0.14764553170478634,0.0033746771630663902
61,0.07152718643860499,0.002156473390778577
62,0.0011749028280897225,0.0007946254092483582
63,0.003244468670651794,6.487535314224038e-05
64,0.006329483404670397,0.00014663443668645661
65,0.007165896151924369,0.00016325315520468743
66,0.004007708688462878,8.593679774332267e-05
67,0.004376496932842159,0.0001280754284886418
68,0.009054373940488143,0.0001719576255376977
69,0.0031179104080910876,5.915819796664547e-05
70,0.003951246602273086,9.796014848125776e-05
71,0.0034510217035176303,9.08337550438589e-05
72,0.0036949526341281333,9.956706148422242e-05
73,0.003837261504205965,8.904606111239386e-05
74,0.0028582933835497475,6.907999842264117e-05
75,0.0005793138665209403,2.4209444809989956e-05
76,0.0034360197352748642,9.695687965382718e-05
77,0.0005697160215791866,2.574088240346199e-05
78,0.0038320813729730945,0.00011695492045347178
79,0.002996891620381486,7.136219236997699e-05
80,0.0036765745909641562,0.00011864669192092427
81,0.003183656379764654,7.200900140420386e-05
82,0.004058462204784913,0.00010517975373085001
83,0.004454528873021133,0.00012459671555113387
84,0.0032162842160388103,8.620620593803119e-05
85,0.003970868563568354,9.586790238972356e-05
86,0.0030764426559805134,8.96752450616615e-05
87,0.002667894209224155,4.707337953692458e-05
88,0.0008376023228417281,2.189914391340918e-05
89,0.0007893039719937853,3.164821679204471e-05
90,0.0008031160098085365,1.7911864925250082e-05
91,0.0008221926093230032,2.367124177074565e-05
92,0.0015932856624358556,3.781015851980367e-05
93,0.0009361232308055029,2.664062223124844e-05
94,0.0013723474748491818,3.357436314345335e-05
95,0.0008627953627491326,2.607541271868642e-05
96,0.0006274739059249136,1.63661734067883e-05
97,0.0006701979585001125,1.712434045930165e-05
98,0.0009458350668863085,2.2787412495166124e-05
99,0.0007897660148079958,1.7817930778032918e-05
100,0.00040759582259166375,9.256707358159176e-06
101,0.0009459876710607745,1.8220582093505922e-05
102,0.0011438209508027254,2.3521970557383825e-05
103,0.0006245550246882742,1.1625293586201248e-05
104,0.000446899705949855,8.714116230869403e-06
105,0.0009452825026235731,2.1118675178481917e-05
106,0.00042388269961973985,1.092673095005633e-05
107,0.0010062079322185715,2.4386502561228594e-05
108,0.0008586393541029665,1.6348706262867315e-05
109,0.000988680943323821,2.4826279437819335e-05
110,0.0007954736494192978,2.2724219263024086e-05
111,0.0014220108901541165,3.058250874577679e-05
112,0.0009206766062861396,2.85853098822775e-05
113,0.0005919197945572817,1.384058011452155e-05
114,0.0008911803359209773,1.9775708967825422e-05
115,0.0004727232472348258,1.4303586814899803e-05
116,0.0008658884647938981,1.7596166396177936e-05
117,0.0008365869552420245,1.72484176060304e-05
118,0.00029449794457283283,7.430816868654245e-06
119,0.001308033602341543,2.260086698299423e-05
120,0.0005921493882183332,1.402538754051855e-05
121,0.00047710064735378673,1.0567440593853091e-05
122,0.0006658675947310461,1.6871371063593594e-05
123,0.0004374983744419589,1.0354534781573142e-05
124,0.0004443912972383945,1.4967264216513225e-05
125,0.00048137824094603626,9.844173053573678e-06
126,0.0005077106077664614,1.241737315702464e-05
127,0.0010738917335354197,1.64665283302725e-05
128,0.00048428491609877814,1.3091017062683396e-05
129,0.0005224761547662598,9.727328863455545e-06
130,0.000498631601726448,1.3334252576501697e-05
131,0.000476012871809528,1.1247485413708048e-05
132,0.00032033020539014274,6.9563334493306345e-06
133,0.00016527501249487812,4.796087253569585e-06
134,0.0003197166904786813,1.0078673806911423e-05
135,0.000346773891799982,7.342692220180801e-06
136,0.00017292454081846401,4.9008330031478345e-06
137,0.00015238919771419485,5.261821483071148e-06
138,0.0003921990332890808,8.156772808702365e-06
139,0.00032395967410130583,6.97287812157765e-06
140,0.0003908806747256557,8.035532804133067e-06
141,0.00034028193356194596,7.87380916680127e-06
142,0.000343282792519768,7.106799996720916e-06
143,0.00035160552484003754,8.137902339796973e-06
144,1.5332314631875886e-05,3.7846172056099146e-07
145,3.428191377130801e-05,5.51540330136666e-07
146,2.1399739311308607e-05,4.479297362583974e-07
147,4.215921435571734e-05,6.023231526264636e-07
148,3.1904527788109934e-05,6.456152896975858e-07
149,1.7654175821218452e-05,3.613994418484253e-07
