gen,sA,sB,sRail,pRail,Tmax,DeltaT
0,0.9001615921305024,0.5040089501609993,0.9954718139651955,0.15672674331479108,1.422557389410645,0.855887316746682
0,0.5813085434197338,0.1864365336885339,0.8606652814952507,0.07146375554566727,2.808612387041843,1.9311186011940014
0,0.07474445017937327,0.38818778948716626,0.3200685950850619,0.5963376960027557,6.82451509563479,4.409627374890606
0,0.21625591361127583,0.973110963827587,0.17552834972467102,0.26558774605351226,3.012879409623558,0.6541248002734488
0,0.674519439364065,0.08243834567562444,0.9932414741720226,0.2690198005421757,6.817626303466031,6.0613921538420374
0,0.5672323742663374,0.8982316198209735,0.6193901481570117,0.3442842039242468,1.2289727240751878,0.32970346930272976
0,0.20866967808511594,0.6720875283700356,0.8549989226667657,0.30270699854145316,2.4445076909353176,1.1562770704487084
0,0.6220833806318643,0.27766113540659426,0.4321550709822847,0.02218664686151605,2.8703252356617117,2.050347318793915
0,0.21290880867648865,0.2068169128703813,0.7862677655334802,0.23893170480261242,3.0165349744287955,0.6206987656610572
0,0.5704467504089515,0.09915375901368274,0.15445079882103258,0.15175854268239436,7.971838174965095,7.077636158512756
0,0.9641210820200417,0.852225624719042,0.49460436780065414,0.5903684520721543,1.167666318404028,0.6385889604120889
0,0.7328785703812083,0.7351643281195761,0.46911020994355296,0.41298006250290736,1.4918298617126204,0.7958146481319743
0,0.8877174997327779,0.8449648039440578,0.28509537591682355,0.44104454371354107,1.703057948464148,1.1284442510125303
0,0.9635851044658853,0.08752684923487994,0.2617052194960398,0.3884238023464156,8.338735991577341,7.809364343452971
0,0.6645176148259765,0.3266316027281818,0.09123685437873602,0.5220885709971017,4.227597458201799,3.4599810350396574
0,0.726289976246123,0.7427028529383033,0.6486056184640439,0.13557150901418405,1.4457836141471696,0.7434544462262538
0,0.33479329639410066,0.5610582342540305,0.39942571032478474,0.5813607188786917,1.7192350637704834,0.19562440800483216
0,0.3393091594240483,0.13800686104615345,0.7415775925148856,0.2712433106126815,4.404339879694527,2.901006946533853
0,0.13990042530896996,0.46099406277941496,0.608213237210289,0.43790863399903185,3.646126383217925,1.7644914693899025
0,0.4481962526230898,0.9233822469535694,0.2427721558555817,0.2012758622684411,2.567614715008636,1.4295091836368055
0,1.0,0.5040089501609993,0.05,0.24597399156655433,10.088581475463137,9.578486840584661
0,1.0,0.24716646192441571,1.0,0.05959815743233604,2.181044611292273,1.670949976413797
0,0.07474445017937327,0.1844236877059086,0.8303404895372426,0.46687964825461187,6.82451509563479,2.7784852516500376
0,0.546348350843509,0.5688272836514354,0.05,0.6112806097680558,3.2255821709774084,2.291938583205266
0,0.8085549887291591,0.05,0.533808896507874,0.0,8.339498645673736,7.708626729887975
0,0.05,0.05,0.29801761760964274,0.18720851701137953,10.993577377767958,0.7916848740343987
0,0.18095193308620833,0.05,1.0,0.30270699854145316,11.4673789898303,8.648427990690642
0,0.3965285977385899,0.29129095101613756,0.05,0.5178818500945594,6.183240160363798,4.8968395400523015
0,0.09860498756137026,0.7528098492454173,0.21518529612460646,0.6112806097680558,5.173111856010157,3.6642883501176766
0,0.05,0.09915375901368274,0.4663344248887899,0.26276542731045394,10.201892503733559,4.006923335647318
0,0.8085549887291591,0.05,0.533808896507874,0.0,8.339498645673736,7.708626729887975
0,0.7113814917161219,0.05,0.3610181259988527,0.018774994100738074,9.084173280636364,8.3671253385526
0,0.20923621112766028,0.5414202873556311,1.0,0.32393207205761065,2.4378888826249105,1.007147714015458
0,0.6790598776887251,0.27285624559199,0.4186789186579992,0.6112806097680558,3.2372287081403446,2.486051011744011
0,0.7478231017472625,0.27939098428947573,0.6072370113534467,0.6112806097680558,3.100668914604994,2.4185629011445298
0,0.9383524029052034,0.5480823707504281,0.6886454190220017,0.6066384750368181,1.6338798924662268,1.0902732120062248
0,0.33479329639410066,0.5982115651379127,0.41028810045688596,0.4634802580600531,1.7322250754615207,0.20861441969586947
0,0.688043916677759,1.0,0.05,0.36483350361882105,7.308776997977164,6.567407701217433
0,0.5686018308615817,0.522351291424662,0.928514049599602,0.30744789764604175,1.4898622617125163,0.592758863859331
0,0.1541105950976166,0.05,0.7175968710132192,0.0,8.00364599037436,4.693720207818392
1,0.5672323742663374,0.8982316198209735,0.6193901481570117,0.3442842039242468,1.2289727240751878,0.32970346930272976
1,0.9641210820200417,0.852225624719042,0.49460436780065414,0.5903684520721543,1.167666318404028,0.6385889604120889
1,0.33479329639410066,0.5610582342540305,0.39942571032478474,0.5813607188786917,1.7192350637704834,0.19562440800483216
1,0.5686018308615817,0.522351291424662,0.928514049599602,0.30744789764604175,1.4898622617125163,0.592758863859331
1,0.9001615921305024,0.5040089501609993,0.9954718139651955,0.15672674331479108,1.422557389410645,0.855887316746682
1,0.726289976246123,0.7427028529383033,0.6486056184640439,0.13557150901418405,1.4457836141471696,0.7434544462262538
1,0.33479329639410066,0.5982115651379127,0.41028810045688596,0.4634802580600531,1.7322250754615207,0.20861441969586947
1,0.7328785703812083,0.7351643281195761,0.46911020994355296,0.41298006250290736,1.4918298617126204,0.7958146481319743
1,0.21625591361127583,0.973110963827587,0.17552834972467102,0.26558774605351226,3.012879409623558,0.6541248002734488
1,0.21290880867648865,0.2068169128703813,0.7862677655334802,0.23893170480261242,3.0165349744287955,0.6206987656610572
1,0.20923621112766028,0.5414202873556311,1.0,0.32393207205761065,2.4378888826249105,1.007147714015458
1,0.9383524029052034,0.5480823707504281,0.6886454190220017,0.6066384750368181,1.6338798924662268,1.0902732120062248
1,0.05,0.05,0.29801761760964274,0.18720851701137953,10.993577377767958,0.7916848740343987
1,0.8877174997327779,0.8449648039440578,0.28509537591682355,0.44104454371354107,1.703057948464148,1.1284442510125303
1,0.20866967808511594,0.6720875283700356,0.8549989226667657,0.30270699854145316,2.4445076909353176,1.1562770704487084
1,1.0,0.24716646192441571,1.0,0.05959815743233604,2.181044611292273,1.670949976413797
1,0.4481962526230898,0.9233822469535694,0.2427721558555817,0.2012758622684411,2.567614715008636,1.4295091836368055
1,0.5813085434197338,0.1864365336885339,0.8606652814952507,0.07146375554566727,2.808612387041843,1.9311186011940014
1,0.13990042530896996,0.46099406277941496,0.608213237210289,0.43790863399903185,3.646126383217925,1.7644914693899025
1,0.6220833806318643,0.27766113540659426,0.4321550709822847,0.02218664686151605,2.8703252356617117,2.050347318793915
1,0.05,1.0,0.05,0.6112806097680558,10.201892503733559,7.6020257643157025
1,0.6749182538254228,0.5336130281200697,0.9104861464407286,0.6112806097680558,1.6444035775376726,0.888616292571564
1,0.6265743054717134,0.5610582342540305,0.6153459933989024,0.0,1.7639028177287597,0.9498020317247
1,1.0,0.522351291424662,1.0,0.6112806097680558,1.6690332192915744,1.1589385844130986
1,0.39621439206366055,0.9209464736080424,0.6994805206539167,0.6112806097680558,1.2874207608773378,0.2642470283546514
1,0.8362897422991131,0.221990759320843,0.8296336180442845,0.6112806097680558,3.825466545967373,3.215516896966206
1,0.7418844423488439,0.05,0.9882588840579867,0.4634802580600531,14.067022541791601,13.37945638514594
1,0.29909077821020813,0.7351643281195761,1.0,0.2365163447634011,1.7054843239753097,0.5608978132851075
1,0.49755092872249385,0.4501960246798318,1.0,0.6112806097680558,1.9223183648246827,0.8971074669713257
1,0.9026073530674935,0.46114572460762204,0.6244898711026481,0.23893170480261242,1.8281903280788594,1.2630557398330522
1,0.9255091208547344,1.0,0.682106197813903,0.1927416131860409,1.211358091927855,0.6602077862816685
1,1.0,0.5480823707504281,0.6886454190220017,0.24706670441906975,1.5862731198955708,1.076178485017095
1,0.05,0.8414836553206295,0.6512946739875916,0.11217321833043353,10.201892503733559,8.809527959667356
1,0.6117740701532215,0.7221834656986904,0.28011860159421204,0.6112806097680558,1.4597530281619213,0.6259572538051897
1,1.0,1.0,0.8549989226667657,0.2558084904749334,1.0353101002587866,0.5252154653803107
1,0.6220833806318643,0.3110991332020883,0.44193122210117575,0.0,2.7135273747527306,1.8935494578849341
