gen,HV,diversity
0,11068.336605259152,2.305573358531029
1,5335.956877945995,1.406393647084143
2,13534.288001894434,3.174770520280292
3,394.57463286745,0.6772716548822378
4,1431.8006230279432,0.8263527443782857
5,51.019590121109424,0.24627880147673353
6,170.0284015004766,0.2546567787818105
7,1625.2602653073166,0.8965285524279446
8,7353.391737875365,2.0541561744999566
9,216.9758090187132,0.21621807836812418
10,180.73046728822644,0.27261122483646155
11,8372.797575108738,2.47036448294921
12,110.72994249285281,0.21803325170256435
13,755.7588159516174,0.4958790795846225
14,41.290017046195814,0.18954098105479564
15,118.28150903433536,0.21968184728096316
16,14.020087644084125,0.0814973584627269
17,39.373203480482395,0.18585453340455158
18,14.833622819511442,0.10688472594210562
19,14.633498885918412,0.09694507041035413
20,6.740532675247278,0.09189605364653969
21,6.110318597636539,0.07161042739990353
22,10.090851948502264,0.07093454926259643
23,5.748007898142955,0.03601851499770653
24,4.068973535757047,0.04380242471697699
25,1.4830804451639779,0.019228106423368013
26,1.0380866992339692,0.015828116626617587
27,1.3495327656593372,0.023767820480003605
28,1.0935060567307022,0.01906194757119289
29,0.8033067117356538,0.017170570353725587
30,0.8794192926598761,0.014156923180368363
31,0.46454683473082387,0.012793897322304246
32,0.8517144927355383,0.014841034797308738
33,0.45157438312911014,0.011935903883762318
34,0.541811946194275,0.00963542838853576
35,0.4498805093786496,0.009810433920221174
36,0.43043263009969507,0.009909665881465345
37,0.8643579038253025,0.017273657358848733
38,0.8923723437723939,0.014317196692780945
39,0.8644182664127859,0.009154414671524629
40,1.1524717873209855,0.018942586244063815
41,1.310193809992551,0.017324799783077764
42,0.9369039347988561,0.015072828371455066
43,0.35941562751326267,0.007372399582360109
44,0.6732195094097546,0.011851471165861745
45,0.4642479916137201,0.00941027971149668
46,0.4046133363633117,0.008013770811763583
47,0.7414905610149954,0.014762608203884593
48,0.16616366891257373,0.006510648848242784
49,0.4239279125394745,0.007603512764213574
50,0.3535680598076839,0.00882087342558293
51,0.19869670149978622,0.004501052483114323
52,0.42637342947552503,0.008944092449948947
53,0.35959332585836135,0.007072211273264941
54,0.4001291562676743,0.00728680275222639
55,0.3448464159440236,0.006186493999266959
56,0.36573997313355533,0.00832283490342399
57,0.34667484405017474,0.008263443487308814
58,0.04987651683118673,0.005001214635013231
59,0.3734672252204158,0.0069398028368223225
60,0.4485229526686443,0.007555644618109657
61,0.3646758846037625,0.00899054688064347
62,0.3890391568279198,0.008008836913969102
63,0.39571396878903314,0.007965442354695554
64,0.36216333874375806,0.007296502808241725
65,0.4134743931019126,0.009765846650293541
66,0.33428380093446797,0.006443935897530885
67,0.04745930301603883,0.0042746460233472165
68,0.3306394762831259,0.00858513319205768
69,0.023386437929357535,0.000591210182556451
70,0.018905925651801336,0.0005126492177207745
71,0.025704766373253484,0.0007911185225791449
72,0.03704580309122539,0.000764550269661698
73,0.03557810144133422,0.0008281839829708255
74,0.022538650619194495,0.0005344499582327538
75,0.020393638982708594,0.0005068154775461678
76,0.04176332078443398,0.0009400827098959291
77,0.034562036137631376,0.0007947050818900081
78,0.041153239949573685,0.0013161417559243893
79,0.041186473164907554,0.0010792682468233725
80,0.04184529800287326,0.0008871207251798581
81,0.04127239895931442,0.001297216738879706
82,0.039663834921482406,0.0013748934294352945
83,0.04231920857356678,0.0011101681733963118
84,0.04079461489747899,0.001288692911672489
85,0.04888166645109174,0.0014916415577505729
86,0.04560016740897279,0.0009321951508252372
87,0.003872611289377905,0.0004068367537116268
88,0.0440558225034441,0.0011815490351845229
89,0.0031271811423479318,0.0006502331322520906
90,0.003038549640543039,0.0006313853167384085
91,0.041265397431716394,0.0011807311348721117
92,0.04358688140223998,0.000986453302846765
93,0.04815462377998596,0.0011681622243982003
94,0.0028720535014170614,0.0005930806245195961
95,0.03815629984154336,0.0009266870933201839
96,0.04327732879560094,0.001262015253836528
97,0.04099733946909532,0.0009252516511717741
98,0.04069005231858346,0.0009220328620400377
99,0.003906371665850778,0.0005587894173792491
100,0.04358592831643185,0.0010115802652129987
101,0.042161815241180796,0.0012695603975655596
102,0.041518745848421815,0.00124716344005182
103,0.04294718113419833,0.0010002526797032335
104,0.040819596744437,0.0010155374745822233
105,0.04957621158266618,0.0009518206250512728
106,0.043146284629376,0.0013124075730696788
107,0.040922359295459954,0.0012295292267100089
108,0.0021362829137705763,0.0005592353561026153
109,0.047530428078654846,0.001145143888721517
110,0.043123660633258974,0.0010493933791187074
111,0.03951921513852273,0.0013708165288988823
112,0.044532076133899076,0.000897200949703407
113,0.043003817138440266,0.0010433760246696003
114,0.0025083137540466813,0.0006443494092645132
115,0.04405389934965333,0.0010404084325299438
116,0.04417777839343814,0.0010009572590041632
117,0.045458911035070416,0.0012934677204795688
118,0.0055496585764370525,0.0005832998973284928
119,0.04942750902962369,0.0011103111899041177
120,0.04537244398910244,0.0010756400709723457
