gen,HV,diversity
0,13664.18559209999,1.9925523796399776
1,9803.693658606524,1.1883422635101675
2,3601.6550642721454,1.4232934284608358
3,3482.601376795119,1.5978680335990565
4,3179.92309951695,1.3367663722772474
5,3087.2867947779614,1.7415228650028138
6,2978.872847929057,1.4809193613120577
7,3221.0025852849835,1.2160372069768792
8,3534.5723550853886,1.4414705728199495
9,2964.316597487751,1.1041111163562252
10,3370.978897406158,1.499098412169442
11,436.808171887649,0.44990382675126206
12,240.88511866940925,0.27755122057071313
13,11.882538657524083,0.07160582290037083
14,16.021578238078135,0.10771116774337278
15,4.6770170338701735,0.047482407523110524
16,167.34422370523285,0.3280211281984896
17,10.629986393825504,0.06463019093324034
18,8.66391862403738,0.06606810134751662
19,2.39954573162338,0.02884415851309139
20,6.522661342090753,0.0682801798138433
21,110.40080518173095,0.2821670069416293
22,3.770847386079286,0.04671656676121627
23,26.70153837631868,0.09521624778239597
24,231.5600116575829,0.2606329086247772
25,3.117589676456061,0.038624834994607136
26,123.89866646232844,0.2949285325326873
27,3.409314339357611,0.045689389289751386
28,163.18785594471308,0.3469774732306733
29,70.55182233937666,0.18079888621282664
30,4.016219619875841,0.0509607343796105
31,5.844614434099143,0.07343975703225052
32,0.08873060148802377,0.0019234527673146658
33,0.19770093073070685,0.0038854940453226907
34,0.08442892976662562,0.001993227460228398
35,0.13803652200856054,0.003898576942618534
36,0.1065203425067707,0.00279736292856278
37,0.07590517978102174,0.001596615470957223
38,0.14555331378910238,0.0037893099027015886
39,0.11845960475145872,0.003363758720072236
40,0.09164561423437888,0.0021390773238329527
41,0.11055240103864264,0.0036777105563150876
42,0.02108515502815329,0.00035549087069415065
43,0.04289242224008268,0.0012939622924273816
44,0.049621113979668244,0.0015834445829319584
45,0.04553427723351831,0.0008940347443640934
46,0.031393158763823134,0.0008596022257890347
47,0.04897185618842568,0.0013592819331179182
48,0.0333587564104627,0.0005042504989592958
49,0.033994561370058005,0.0006902835284402078
50,0.0228776366763182,0.0006515416732042191
51,0.043678101894108104,0.0011748590703177634
52,0.02307413971018772,0.00048343700386095233
53,0.02511233052562835,0.000734618845393094
54,0.02826786893874571,0.000895251456326008
55,0.029912359864490354,0.0009751883827335974
56,0.04520013058166454,0.0010569108963632914
57,0.026196687521353595,0.0009182737471036427
58,0.036779957667249195,0.001025111106393595
59,0.04210859538433346,0.0013371490448442957
60,0.04230096442970405,0.0009698637465691937
61,0.04122042460134543,0.0013347188185188223
62,0.039361614217920046,0.0010976073713875845
63,0.034127016137418566,0.0008123439856618511
64,0.03143612552995177,0.001130430391505493
65,0.03353340409303391,0.001082828643161807
66,0.0417292353894909,0.001101465393440522
67,0.0388155371929741,0.0009440478879940493
68,0.032693038985478415,0.0008768550460079445
69,0.05201362807089431,0.001442631938558071
70,0.02670083781670085,0.0007551227856466591
71,0.011359043582727065,0.00031934732528421947
72,0.03383735073402667,0.0010850419203914737
73,0.035962236794296845,0.0008818687785244377
74,0.04246914219563664,0.0011924956498644908
75,0.02351283380012228,0.0006699545760459403
76,0.0360304714796893,0.0012185858993622384
77,0.010592233195108746,0.0004222003531988622
78,0.03661102991292389,0.0010601087534229969
79,0.03611550768026465,0.001098730422660825
80,0.018081413502663547,0.000569210947270707
81,0.03751605108491158,0.000820984237873673
82,0.05802331626606498,0.0016946221895092599
83,0.028554618710818533,0.0007536116002027107
84,0.024513299200162642,0.0006835646875602258
85,0.0266158064211958,0.0006290443161324949
86,0.04206808685313576,0.001027018293782721
87,0.04166693001888951,0.00103995654816679
88,0.015254196793430241,0.00048654289315485896
89,0.018707386522946137,0.0004947068618607974
90,0.01462282800760765,0.0005085806241905107
91,0.007576077488826774,0.00025068092222185355
92,0.00740793128947879,0.00028652842590747376
93,0.0012368131522359387,3.3938269394197846e-05
94,0.0018734145505218723,5.4382740023241005e-05
95,0.0004658730585107547,2.3873913154220824e-05
96,0.0014142338198835174,4.0196478703421764e-05
97,0.002403701539268999,6.504189611229208e-05
98,0.001952596425012786,3.990598429788915e-05
99,0.002575472237342987,7.973481965578203e-05
100,0.002687780107530038,6.23242324412958e-05
101,0.0028454441394642786,8.865287766486623e-05
102,0.0020818432743158017,5.456780343716778e-05
103,0.0023831379408068153,8.030825613934893e-05
104,0.0011558045640607693,3.3478994724453686e-05
105,0.0023006484438430445,5.0733209382170826e-05
106,0.0023244964328777203,5.352365350117851e-05
107,0.001917679207112625,6.321597552492197e-05
108,0.002990205455743344,8.72434270355057e-05
109,0.002987618433122363,0.00010793942662075933
110,0.002148558696270653,6.8857410607699e-05
111,0.002911486834414381,7.85270229369629e-05
112,0.0018120683231372323,4.779724926940098e-05
113,0.0017300290391349688,4.9856656866486644e-05
114,0.002983990295507833,6.73672590124596e-05
115,0.00230805445442929,8.315678390957991e-05
116,0.0038373395749245237,9.949661259712849e-05
117,0.0023284375466735676,6.239871028021433e-05
118,0.00236487628209945,7.498254065828262e-05
119,0.002843826051084332,9.711339662158062e-05
120,0.001060679166979793,3.8692653676890064e-05
121,0.0017901225289059864,4.6101984703605024e-05
122,0.0017750327474068159,5.424968975269922e-05
123,0.0017341341833050632,4.3870656188251215e-05
124,0.0012700468267601741,2.8726700613135896e-05
125,0.0010571024249733307,3.096760585426608e-05
126,0.0011450106949669112,4.270915993651556e-05
127,0.0009626854480728243,2.6753425906362366e-05
128,0.0010302009478223126,2.697332614254294e-05
129,0.0008293882106293725,2.3234987535391347e-05
130,0.0004728910359039613,1.298073014488256e-05
131,0.0009145401759291851,2.8541134951221395e-05
132,0.00044460301063055136,1.5996044998387453e-05
133,0.0004074940697627934,1.1909873471964096e-05
134,0.0009348809905118724,2.6297486084674437e-05
135,0.000576779032465704,1.5179879894088781e-05
136,0.0009868815837822953,3.086672371255254e-05
137,0.000875251476494592,3.0098904221902732e-05
138,0.0005440545684151662,1.8798521880938725e-05
139,0.00045275640888940976,1.3798240637453109e-05
140,0.0003944372986670178,1.0239314123966962e-05
141,0.0011467222658836913,2.6854147476031506e-05
142,0.0007692572515974091,1.625684909871499e-05
143,0.0004710538483507171,1.6288778721986526e-05
144,0.00036431347315794187,1.1056108692799709e-05
145,0.0007256636170124676,1.4997151666837198e-05
146,0.0007080702125752713,1.4149757522006938e-05
147,0.00041235116618085844,1.8259618697052408e-05
148,0.0006733039164766171,1.206436524461682e-05
149,0.0007758400643876091,1.641832320018906e-05
