gen,sA,sB,sRail,pRail,Tmax,DeltaT
0,0.5853812841088449,0.7701411445413584,0.07151541215243098,0.5286316649421006,3.418400286909674,2.6555958600489724
0,0.4357342240161651,0.5223691655082746,0.5360132458923181,0.4876944472344092,1.83026529758066,0.8054859480451313
0,0.6886822848093828,0.5227103185785646,0.382031595806606,0.12509123985023654,2.338821668671194,1.6904364192123065
0,0.45308804035669864,0.4207377617240053,0.11196675733671117,0.4327391410882197,4.047462603929817,3.0619335346889525
0,0.2770990119493182,0.5084889217390073,0.13220067565296978,0.1296555360463244,5.178333352890438,3.566882518296146
0,0.5351742931883466,0.3721211756811574,0.6927119555094513,0.09151913333236178,1.9829768247660589,1.148610450051351
0,0.31840178810697284,0.13563656230749999,0.4104041126075725,0.48539320118542373,6.030604426270369,4.628189455755196
0,0.5504571028273451,0.38278512936704806,0.15853669937112397,0.25682244325750725,4.213079479559127,3.4018783295009545
0,0.904683088095692,0.25828168980861377,0.646477848067008,0.34337907868965994,2.944627524003998,2.4510497827324333
0,0.4417564839494662,0.1403382792907863,0.20843484245250848,0.12509597474968295,5.864386674366148,4.853577663303157
0,0.19144434672801103,0.4559387166205742,0.23486753311284309,0.30345881599384833,2.9668268815697685,0.6343922028670579
0,0.8007836338106291,0.6042912828188787,0.9858578671993228,0.2577022676641097,1.3478886368961263,0.7902705534695962
0,0.22426610102936123,0.8342308906690856,0.05875840187893947,0.007659473762277038,12.208610310097582,10.217531713547253
0,0.9164502316588794,0.45354855724500726,0.3097039540803275,0.4747179554704029,2.3527761941268226,1.8655359493544248
0,0.7846692885962012,0.30001429761247683,0.6866603798606664,0.0531515830442882,2.2227099679478712,1.6536403718735517
0,0.8827575023261057,0.9927688674413009,0.511319056456366,0.5078159109168977,1.1492812401001749,0.6434442078461686
0,0.32584238674013477,0.07894119889090118,0.6332334615823861,0.18546084726940837,6.934885455059305,5.564494577496284
0,0.4290539230680747,0.16286934675051443,0.23590541329994041,0.2491725636421033,5.2029796281886,4.162244628147939
0,0.5700158561587443,0.8316435427849088,0.4051921131156418,0.20342439325666659,1.8242826421744334,1.040915951450813
0,0.20919706920979436,0.6677944945570895,0.7024207073535274,0.2442984094230564,2.1345013830003787,0.6890500933280137
0,0.8552281221636605,0.49555163145692355,1.0,0.0,1.4075995032348103,0.8854798212596386
0,0.8319245843779703,0.5277979215578009,0.25405094837777575,0.5307748091517153,2.161384434422332,1.6246393453472692
0,0.05,0.05,0.05,0.0,21.013041365751263,12.082412830715167
0,0.45308804035669864,0.9698243764541862,0.06593132991333678,0.5564849412015782,3.0152821916402095,2.0297531223993452
0,0.6508460515116701,0.05,0.13220067565296978,0.5564849412015782,17.350447914028404,16.664369487403196
