gen,sA,sB,sRail,pRail,Tmax,DeltaT
0,0.9028896593525175,0.8123350002733608,0.07141683909858292,0.11722654201846881,8.829016598185921,8.134236173954788
0,0.6851712564762077,0.6683789592871998,0.9280297874859292,0.004789017206372814,1.4962969442687202,0.5807447309953696
0,0.25242977844347264,0.7415539087136007,0.07540625021588837,0.14235741525757764,8.14467100436643,5.659583616354422
0,0.23711532526982565,0.277884739475941,0.37783776373472927,0.5355401926793649,3.419439655076893,0.7738491269480678
0,0.9078574696343642,0.5182891615161295,0.4577765294893672,0.3601968528198381,2.0798099461510455,1.3888313712704594
0,0.9945106580975658,0.7676679549248765,0.06297275113574159,0.19696034795267744,8.751139351584154,8.120366764568487
0,0.7752397121513364,0.5687100266516081,0.7567580036146221,0.06910356138388468,1.751582783846257,0.9424007326538305
0,0.3019308894141871,0.7268983964720269,0.7018779960504233,0.2696222834847484,2.0776610846047787,0.596957202106696
0,0.705203670460683,0.31838900172111234,0.6348602982406646,0.5395787799886449,2.867610810890359,1.978066291142916
0,0.445682763077955,0.6206901006323166,0.4620894044512489,0.22120532211477936,2.0029173377291567,0.5953913757336802
0,0.0937315589608167,0.8455412375946764,0.25959667246990764,0.42034606502995353,6.692623717303603,4.742522835394742
0,0.7078132600969393,0.24740172303132024,0.36539984615832394,0.5182112055943315,3.7923254258669177,2.906060508646452
0,0.5312382975648972,0.198496563998728,0.09080131242809532,0.32297155093002,7.511026675946437,6.33018172755273
0,0.9389013693944811,0.2207499641489889,0.236525098319867,0.41295298871651853,4.5313608327723145,3.8632288212170844
0,0.5434328874810755,0.8617878714927589,0.6035992051167703,0.26492594967005845,1.4489843096727044,0.2946374260915645
0,0.7048677755918111,0.5293436282848882,0.34808171697701557,0.4998476408566172,2.086938272704666,1.1969698529723765
0,0.1641170893247046,0.643007037987846,0.5129731720632038,0.37486537526863356,3.822332336093077,2.0937524785397112
0,0.751750275296855,0.2452511382595361,0.5956053301378899,0.07265363873326595,3.187713357869482,2.3532473376589205
0,0.7034981859945272,0.20996228099906,0.19503627208824637,0.5874597329515676,4.731261018048742,3.839559983347274
0,0.8722734539940229,0.3886993455503463,0.36778527447609405,0.02235052266866297,3.141356974515724,2.4221902296582583
0,0.8929143644879994,0.6269138267618504,0.7106867748855322,0.2566773964805179,1.6162982720043508,0.9137560288735815
0,0.5545385598986924,0.44496885618220006,0.617127096491494,0.6192853447064459,2.1512565299644755,1.0200276029138482
0,0.8887676905605104,0.05,0.05,0.5467541668393383,19.833980851425626,19.12816079607214
0,0.5431305820990908,1.0,0.34549848197948624,0.22916792445123352,1.967685767678904,0.8126963769614641
0,1.0,0.7464775457896,0.8387780226416196,0.0,1.5016806839315318,0.8743706233052152
0,1.0,0.4848360441874299,0.05,0.36691817397018656,8.101532014630001,7.474221954003684
