gen,HV,diversity
0,27974.46503365128,2.3195834164655578
1,6524.036028519823,1.6326474230964636
2,1150.126646551842,0.8744082204455068
3,1461.7668565679112,0.9282754412367246
4,1491.0581660553057,0.9883844113644161
5,1396.7564809649903,1.0622861500527903
6,1352.1693905930622,0.7472613453606806
7,1513.453170610561,1.053591038012407
8,1559.003483666869,0.775743762931642
9,1603.9265571157541,1.186060494998837
10,1515.590027592429,1.100851028612271
11,1596.41635351895,0.9932714849820885
12,185.40827511673137,0.3593947444638433
13,1668.5474470323848,1.227412931135843
14,1520.8043568292833,1.173959620006599
15,1636.639015336224,1.1270745179516282
16,1619.9820164750558,1.2436893493934504
17,1560.7393454727135,0.8142665281350028
18,1613.928226581236,0.6119545181690943
19,14.434155211431289,0.22615891529816556
20,1713.5061451247968,1.0769663095434703
21,536.7498008238322,0.6971269635313939
22,418.5871338252548,0.5022281435372907
23,189.78033016803636,0.2492589554823894
24,90.00610613503495,0.2692652437113768
25,1708.1800820157446,0.8958464050905933
26,218.1459535584639,0.38189906466379364
27,28.772349504583293,0.13345847326774074
28,1725.1961117404253,0.8309462206331911
29,138.5335307899954,0.26978851709754054
30,33.82631659907365,0.1389256207394383
31,40.81395236137502,0.14023565083361092
32,15.56494544650864,0.14322238918133767
33,29.633258734785443,0.10931037443535577
34,32.15185005108463,0.16291298497177475
35,13.875856111489458,0.1109400303066095
36,33.82613223382761,0.12584739916523724
37,14.843504885362947,0.15005518485270056
38,241.94116836108748,0.3223695893933885
39,17.175481380461246,0.15161278049272145
40,6.931553335690119,0.07397182500267387
41,16.901020896474012,0.09598804338737178
42,1.495271378536187,0.02749101390942809
43,0.3878152200724851,0.011306765284616244
44,0.45287919048808645,0.00971928825155888
45,0.1685291062978507,0.003490973627473976
46,0.13078979251901282,0.002740825127353896
47,0.06209058474619843,0.0018163085030844452
48,0.08669302799123033,0.0017602846029429924
49,0.12094185511540641,0.0019147021985790817
50,0.061041613230205176,0.001610118155737766
51,0.12865515087121346,0.0025877774291179077
52,0.08905624220497896,0.0014645262458112811
53,0.05765466996032911,0.0010703992283401544
54,0.057794360169001434,0.0014472666340910128
55,0.05467719106613683,0.0009328164405041341
56,0.049208355765281694,0.0008388926395615856
57,0.056011450395852265,0.001251548215969215
58,0.04502734192168393,0.001144695806412282
59,0.017696762579033725,0.00031395961611008525
60,0.027515520131710304,0.0007291308149992189
61,0.020349354836134124,0.00038132309783237304
62,0.016905884558090258,0.0005017317191161607
63,0.019979507938796482,0.0003855359431788867
64,0.029601774382031473,0.0004837895400066635
65,0.019857279073788744,0.0004880047691841337
66,0.027061520398135395,0.0006474496612169223
67,0.012414884460628868,0.00029794017265581863
68,0.02910106588848594,0.0005842618247146488
69,0.014826783835000145,0.000406020297531037
70,0.0351967687463069,0.0005724334110739221
71,0.030483553395439466,0.0007246157190404075
72,0.018936072229011846,0.0003965066230061932
73,0.03859110179730359,0.0008701346667094976
74,0.013722622949434573,0.0003356569330654071
75,0.02955331330214855,0.0005927941419956383
