gen,HV,diversity
0,16519.505290847646,3.2974107725717414
1,20528.51070837022,3.62753087973642
2,10293.301364701862,2.3748876402438457
3,3977.443584001551,1.9421661600198088
4,1470.825290492333,1.6037380645281232
5,10369.562860327573,1.8894970143750693
6,359.2507592188946,0.6769509940184995
7,226.63442112740773,0.26405101308541296
8,27.658942953889174,0.14878474021265445
9,14.693056609651608,0.1567626982792357
10,86.80781046042537,0.17231750827141645
11,12.159482844801918,0.08272179473070662
12,15.223207701197992,0.11528755323418959
13,32.05646845490633,0.10717755251742526
14,5.786718180526288,0.048529261889033774
15,596.8988560071284,0.6535971952064717
16,4.018577258688322,0.034762800023503106
17,7.660529390617548,0.06342370275339244
18,3.7754077482361676,0.031155961804855817
19,5.198103232780542,0.04259014047998822
20,3.7404332061222596,0.034017816440546744
21,3.6504195001060404,0.026804939524011823
22,3.6952037375796003,0.02936005855437309
23,4.155299331810229,0.04725197522552363
24,4.238654851255014,0.04150114721817556
25,3.7275781668801775,0.03887427237550395
26,1.2937478880847093,0.015028014922501304
27,0.840214914818359,0.012724095581895982
28,0.38722046607825317,0.005297794140091171
29,0.35536053983626603,0.007083021468036038
30,0.17148825755023056,0.0022418332655985006
31,0.41352261933157414,0.004761695582326739
32,0.18406703149188935,0.004137850611040943
33,0.5314393137393816,0.004989599384310538
34,0.716143990137755,0.009551763401265402
35,0.2827953768900719,0.004670977148941198
36,0.31526165299441744,0.004970138046183947
37,0.3302915681139044,0.007738813130679827
38,0.38434126536289587,0.009146193011605413
39,0.32779053590491364,0.008805463316898495
40,0.2624325550598498,0.005760787698188332
41,0.24082353672859572,0.004367798999311641
42,0.24548260266702174,0.006712509809372426
43,0.17600670938625804,0.004199964813458842
44,0.2052739822733912,0.003986214751592964
45,0.1886582715970675,0.0036155331960476874
46,0.09451384584898495,0.0020338415559369304
47,0.23515717126010097,0.005193476656199471
48,0.2562281407246293,0.006793002983089257
49,0.030625635151184438,0.0009414404539968584
50,0.0721480954346106,0.0013382025188821663
51,0.033041049017763904,0.0007750889258535435
52,0.03796861244364566,0.0010388691211006159
53,0.03651209728012996,0.0009280663142922445
54,0.0686874568751147,0.0011090085292231795
55,0.06198389652111103,0.0012801161254044307
56,0.062231794716109234,0.0012848972995934168
57,0.0341696315945875,0.0009309251737135292
58,0.03186499558175358,0.0006442457570342285
59,0.03529679435478883,0.0009025822375594635
60,0.06923186376562833,0.0010403017033216804
61,0.030495117445023895,0.0006000447614207321
62,0.03147508198017941,0.0009534920020463229
63,0.033095430489040296,0.0007649329134222449
64,0.028917681534701607,0.0008034021957953549
65,0.02856796660387948,0.0006855837655867239
66,0.05963348026711529,0.00109517697934219
67,0.03828533249723284,0.0008441474622088153
68,0.03491686955079457,0.0010055229019753536
69,0.02334575795054184,0.0006090359324465442
70,0.031907442822807885,0.0009464696646159168
71,0.046041107969264396,0.0009941376889370862
72,0.025554601521987765,0.0007455282711648475
73,0.03145440765788419,0.0007588662721265186
74,0.025512195262476705,0.0007188792034415796
75,0.02274993891425796,0.0005782864633080872
76,0.025662911761724715,0.0006421597201246836
77,0.02487902423221381,0.0006810016241666576
78,0.02274341786203028,0.0005668479869830046
79,0.021998682818721527,0.0005739101721771355
80,0.021962268249518135,0.0006973328691707295
81,0.023050783713135507,0.0006018168287776034
82,0.02486248975629824,0.0007359816980415452
83,0.022845804856730784,0.0007067356510249667
84,0.021543240872429585,0.00045780765146470604
85,0.025657753987390022,0.0006842494880522933
86,0.02288842665722723,0.0006309346255229225
87,0.023812438049461263,0.0005051100578550208
88,0.023675265729719834,0.0004951914712341584
89,0.002917187901265434,6.0509513169623826e-05
90,0.0005402605864356404,2.8416618198374063e-05
91,2.346335187584812e-05,5.467215620584385e-07
92,2.606435672042962e-05,5.662970565972753e-07
93,2.4846232613045446e-05,5.22981251375452e-07
94,3.3169667248324403e-05,6.5936670001258e-07
95,2.5821131742531498e-05,4.833643994169402e-07
96,3.4431567396175735e-05,6.799440615489292e-07
97,3.17524678640065e-05,7.018280480301201e-07
98,2.7454740343892e-05,4.7296058269936484e-07
99,2.148687423256523e-05,5.086410468091596e-07
100,2.4893999802499607e-05,5.612455271274883e-07
101,2.359543061646983e-05,4.2767912882942164e-07
102,3.364237771498653e-05,5.817442407478157e-07
103,2.0963285244035686e-05,4.770270818248941e-07
104,3.293147611618158e-05,5.603673935600832e-07
105,1.9169163992934577e-05,4.902038415108395e-07
106,2.3067735577690966e-05,5.286620625488054e-07
107,8.53139151144787e-06,1.7726464664165335e-07
108,2.0487934268909465e-05,4.114905966805158e-07
109,2.0049975818638795e-05,4.0397207912158073e-07
110,2.9110088583388523e-05,5.557542169561221e-07
111,4.17469607585112e-05,8.839939627155338e-07
112,1.3125977453671314e-05,3.0148294307215355e-07
113,4.048942573064231e-05,6.084309659646146e-07
114,3.1608063183360446e-05,8.267300022426806e-07
115,2.7799544977998906e-05,6.874130176114619e-07
116,1.450924670712529e-05,2.757317939295003e-07
117,2.8517115444948226e-05,7.35734164878916e-07
118,5.0804372064175974e-05,8.804635162760803e-07
