gen,sA,sB,sRail,pRail,Tmax,DeltaT
0,0.22971031391896252,0.8960747829148122,0.1765644559721447,0.2293892696179393,3.661206727683031,0.1647488000990358
0,0.496463788591437,0.05125205169756942,0.7201097964889243,0.2450395926442174,18.210985114740286,16.593198544027466
0,0.5227849902001507,0.5632162882990501,0.5463601676475259,0.2836759921609512,2.4009194804030987,0.864585298730457
0,0.2945981745119147,0.056319811005141454,0.6404349378541919,0.10392721000771647,15.67856480183565,12.95223273867683
0,0.8964725437565185,0.5362316105124636,0.3207916433210153,0.05832907552805713,3.5141786515867612,2.618253331459569
0,0.4270545119428538,0.34271475602945106,0.4396593149812669,0.352165935966761,3.6063279231579797,1.7256020970532011
0,0.12900298247609898,0.8794468201161227,0.11605236521048955,0.3652438056541037,6.2259990428440775,2.234959475220402
0,0.8391063299617917,0.701488556649006,0.7422409262735877,0.4400718593288589,1.8079615886267504,0.850785576469127
0,0.26749409900643645,0.19930678222568154,0.21837984250228332,0.017373599696970565,7.123597906447097,4.121017843459178
0,0.8030046304412047,0.15194972375151206,0.8321324204961245,0.12928846761921617,6.226717229319948,5.22650823898733
0,0.21629222853705282,0.7870797701323993,0.27624427485517705,0.12308657463503006,3.7133671115477216,0.5588505559227124
0,0.9850909842471505,0.34136956752729003,0.5497663602552745,0.4195072608646666,3.465052800970945,2.649724609286485
0,0.7347847554729905,0.3449910078352035,0.31899025324258784,0.09594871712354314,4.291253465552222,3.198181726419395
0,0.7761653011914446,0.7789024813959957,0.7482887154786295,0.3780204086327772,1.6901909912940916,0.655395375748633
0,0.48199647753270247,0.23769280883759847,0.6227181399511007,0.15592100978521187,4.468652941279434,2.802307879814988
0,0.13246454308691316,0.559845491740361,0.14910748105700306,0.31048133991526294,6.063301370057499,1.7736658106245216
0,0.2139030815821149,0.16381817024609352,0.15079193682663855,0.406920174567254,8.049725595025501,4.294882785138018
0,0.05599123290707633,0.9561921431207747,0.47738705931059355,0.14111292510029588,14.344610675649271,12.287635922148327
0,0.5245382127848978,0.19186739098071237,0.5258380315300714,0.0035860366365927684,5.452905211633966,3.921706091076494
0,0.9660366901308821,0.386628400675445,0.558715653651992,0.43819559803784824,3.1102117078000884,2.2788018255253313
0,0.05,0.05,0.3681114876911032,0.02481187898182835,17.821583872361984,1.7581351607065052
0,1.0,0.8630056967805728,1.0,0.5047071744801992,1.4325180391109742,0.6293455882679241
0,0.9206279400813027,0.05,0.3962509778367607,0.0,17.58563512767102,16.7132170575624
0,0.8907399611990443,0.05,0.9096932653900485,0.0,16.58856811851064,15.686876844142121
0,0.9011996576805099,0.05,1.0,0.0,16.51907797661412,15.62785210462235
0,0.4270545119428538,1.0,0.4396593149812669,0.5047071744801992,1.8807258261047786,0.36880215827488794
0,0.16525113088212173,1.0,0.8908458409398347,0.41866819581185466,4.860314374240705,3.536378530395975
0,1.0,0.05,0.7422409262735877,0.052423146326099394,17.06298314925186,16.25981069840881
0,1.0,0.32116838535748327,1.0,0.017373599696970565,3.163489621831173,2.360317170988123
0,1.0,0.05,0.2647800434164325,0.5047071744801992,22.092214005713956,21.289041554870906
0,0.6822758841515235,0.4580546874635734,0.3673631097507296,0.06830958064799303,3.500396588739825,2.3232005759159957
0,0.3341856332954737,0.8730642157862962,0.7589445266575505,0.11495142949958555,2.4033721657110174,0.675585493594443
0,1.0,0.3449910078352035,0.21593330767685137,0.5047071744801992,3.999369900833708,3.196197449990658
0,0.5633987023571112,1.0,0.5061604852577445,0.5047071744801992,1.4535642355627463,0.027979748306426577
0,0.8632617262865758,0.13723107476897067,0.8177002607893332,0.21621311241665397,7.042230979744644,6.111838230640878
0,0.5366144896286165,0.559845491740361,0.43612619453534224,0.09925846212121107,2.857456281301051,1.3607161341884615
0,1.0,0.05,0.7833500346593969,0.33064511383925466,19.498639884721822,18.695467433878772
0,0.7379944102387176,0.192510826888194,0.37697996060399885,0.35328562321320484,5.935083316809393,4.846765520068758
0,0.5217987353148263,0.09799727553200985,0.7307659161983404,0.0,9.029081695528877,7.489843679510321
0,0.7290889893298994,0.555587964954009,0.2458568338244731,0.21128963097320974,3.5763668379366687,2.4747558380465158
1,1.0,0.8630056967805728,1.0,0.5047071744801992,1.4325180391109742,0.6293455882679241
1,0.5633987023571112,1.0,0.5061604852577445,0.5047071744801992,1.4535642355627463,0.027979748306426577
1,0.22971031391896252,0.8960747829148122,0.1765644559721447,0.2293892696179393,3.661206727683031,0.1647488000990358
1,0.7761653011914446,0.7789024813959957,0.7482887154786295,0.3780204086327772,1.6901909912940916,0.655395375748633
1,0.4270545119428538,1.0,0.4396593149812669,0.5047071744801992,1.8807258261047786,0.36880215827488794
1,0.8391063299617917,0.701488556649006,0.7422409262735877,0.4400718593288589,1.8079615886267504,0.850785576469127
1,0.21629222853705282,0.7870797701323993,0.27624427485517705,0.12308657463503006,3.7133671115477216,0.5588505559227124
1,0.3341856332954737,0.8730642157862962,0.7589445266575505,0.11495142949958555,2.4033721657110174,0.675585493594443
1,0.5227849902001507,0.5632162882990501,0.5463601676475259,0.2836759921609512,2.4009194804030987,0.864585298730457
1,0.5366144896286165,0.559845491740361,0.43612619453534224,0.09925846212121107,2.857456281301051,1.3607161341884615
1,0.4270545119428538,0.34271475602945106,0.4396593149812669,0.352165935966761,3.6063279231579797,1.7256020970532011
1,0.9660366901308821,0.386628400675445,0.558715653651992,0.43819559803784824,3.1102117078000884,2.2788018255253313
1,0.13246454308691316,0.559845491740361,0.14910748105700306,0.31048133991526294,6.063301370057499,1.7736658106245216
1,0.05,0.05,0.3681114876911032,0.02481187898182835,17.821583872361984,1.7581351607065052
1,1.0,0.32116838535748327,1.0,0.017373599696970565,3.163489621831173,2.360317170988123
1,0.6822758841515235,0.4580546874635734,0.3673631097507296,0.06830958064799303,3.500396588739825,2.3232005759159957
1,0.12900298247609898,0.8794468201161227,0.11605236521048955,0.3652438056541037,6.2259990428440775,2.234959475220402
1,0.9850909842471505,0.34136956752729003,0.5497663602552745,0.4195072608646666,3.465052800970945,2.649724609286485
1,0.8964725437565185,0.5362316105124636,0.3207916433210153,0.05832907552805713,3.5141786515867612,2.618253331459569
1,0.7290889893298994,0.555587964954009,0.2458568338244731,0.21128963097320974,3.5763668379366687,2.4747558380465158
1,0.05,1.0,0.3686019311172441,0.06611431981007893,16.06344871165548,13.528883801025614
1,0.5633987023571112,0.9565383921572418,1.0,0.5047071744801992,1.4255844872563197,0.11404539667606128
1,1.0,0.056915505118975085,0.6135329866108172,0.33508819825466596,17.358373247546602,16.555200796703552
1,0.22303076991495907,0.8587373097004584,0.7482887154786295,0.26224974954758534,3.601173274662041,1.9556874294691533
1,0.652652634153428,0.2595556518685561,0.05,0.0,17.047338146049764,15.816710384227566
1,1.0,0.8433020382654808,1.0,0.3627375438756195,1.4893021817397154,0.6861297308966653
1,0.05,0.6002200312501056,0.27624427485517705,0.0,16.06344871165548,12.211686283458977
1,0.8843962669127998,0.4381360990082919,0.4105034803157444,0.0,3.5104929566104035,2.602333932441597
1,1.0,1.0,1.0,0.5047071744801992,1.263025233192283,0.459852782349233
1,0.5499805881795466,1.0,0.1009502094874915,0.5047071744801992,3.0022784041240094,1.5419133158862879
1,0.3731219845168031,0.05,0.4396593149812669,0.19522876607306966,18.631622916552747,16.479049541564496
1,0.9068252893808667,1.0,0.3887124789889137,0.5047071744801992,1.5701418636315072,0.6844448499224055
1,0.5560582194149404,0.559845491740361,0.05,0.0,15.412807226608981,13.968403705253104
1,0.7403357377132986,0.05,0.08723603976512811,0.3101882720003277,23.245513027968965,22.16063705934136
1,0.35368907255914633,1.0,0.855269619972856,0.5047071744801992,2.270843267969686,0.9747702050256108
1,1.0,0.1438960420016257,1.0,0.18853431471669763,6.562568647442687,5.759396196599637
1,0.3066127606976012,0.3814227959192977,0.3528377383186996,0.47574280536804325,3.381243966737665,0.7617429153158177
1,1.0,0.39665886609276435,0.2569767712284926,0.3503572762624171,3.790051788321542,2.986879337478492
1,1.0,0.05,1.0,0.32436558342041305,19.32540978028343,18.52223732944038
1,1.0,0.5792404327014116,0.7513542888256032,0.5002685504661211,2.1036997206350674,1.3005272697920174
2,0.5633987023571112,1.0,0.5061604852577445,0.5047071744801992,1.4535642355627463,0.027979748306426577
2,0.5633987023571112,0.9565383921572418,1.0,0.5047071744801992,1.4255844872563197,0.11404539667606128
2,1.0,1.0,1.0,0.5047071744801992,1.263025233192283,0.459852782349233
