sA,sB,sRail,pRail,pA_x,pA_y,pA_z,pB_x,pB_y,pB_z,qA1,qA2,qA3,qA4,qA5,qA6,qB1,qB2,qB3,qB4,qB5,qB6,Tmax,DeltaT
0.33336541230860994,1.0,1.0,0.5116022523528376,0.29977988683742757,0.09463542359635702,0.056599078823805216,0.4997798868374276,0.09463542359635702,0.056599078823805216,0.22208197219487325,0.7532518369730425,-1.046315145919861,0.23162927574165337,1.8564572556763483,0.06636598591661524,-0.18485119732382582,-3.0143073835329437,-1.5667807124067237,1.418794415286584e-09,1.4394954414425971,-2.9567414624858213,0.9581591615138455,1.9930168626558498e-11
0.33336593014158794,1.0,1.0,0.5117462679144412,0.29977988683742757,0.09463542359635702,0.056599078823805216,0.4997798868374276,0.09463542359635702,0.056599078823805216,0.22208197219487325,0.7532518369730425,-1.046315145919861,0.23162927574165337,1.8564572556763483,0.06636598591661524,-0.18485119732382582,-3.0143073835329437,-1.5667807124067237,1.418794415286584e-09,1.4394954414425971,-2.9567414624858213,0.9581576764443256,3.2841649399983908e-09
0.33336599100564807,1.0,1.0,0.511764794827083,0.29977988683742757,0.09463542359635702,0.056599078823805216,0.4997798868374276,0.09463542359635702,0.056599078823805216,0.22208197219487325,0.7532518369730425,-1.046315145919861,0.23162927574165337,1.8564572556763483,0.06636598591661524,-0.18485119732382582,-3.0143073835329437,-1.5667807124067237,1.418794415286584e-09,1.4394954414425971,-2.9567414624858213,0.9581574982252015,1.2785272507365164e-08
0.33336593840083484,1.0,1.0,0.5117477599948739,0.29977988683742757,0.09463542359635702,0.056599078823805216,0.4997798868374276,0.09463542359635702,0.056599078823805216,0.22208197219487325,0.7532518369730425,-1.046315145919861,0.23162927574165337,1.8564572556763483,0.06636598591661524,-0.18485119732382582,-3.0143073835329437,-1.5667807124067237,1.418794415286584e-09,1.4394954414425971,-2.9567414624858213,0.9581576610612879,1.1639787467210283e-08
0.33336593014158794,1.0,1.0,0.5117462679144412,0.29977988683742757,0.09463542359635702,0.056599078823805216,0.4997798868374276,0.09463542359635702,0.056599078823805216,0.22208197219487325,0.7532518369730425,-1.046315145919861,0.23162927574165337,1.8564572556763483,0.06636598591661524,-0.18485119732382582,-3.0143073835329437,-1.5667807124067237,1.418794415286584e-09,1.4394954414425971,-2.9567414624858213,0.9581576764443256,3.2841649399983908e-09
0.333365928149116,1.0,1.0,0.5117462357619722,0.29977988683742757,0.09463542359635702,0.056599078823805216,0.4997798868374276,0.09463542359635702,0.056599078823805216,0.22208197219487325,0.7532518369730425,-1.046315145919861,0.23162927574165337,1.8564572556763483,0.06636598591661524,-0.18485119732382582,-3.0143073835329437,-1.5667807124067237,1.418794415286584e-09,1.4394954414425971,-2.9567414624858213,0.9581576788869076,2.1110961867520928e-09
0.33336541230860994,1.0,1.0,0.5116022523528376,0.29977988683742757,0.09463542359635702,0.056599078823805216,0.4997798868374276,0.09463542359635702,0.056599078823805216,0.22208197219487325,0.7532518369730425,-1.046315145919861,0.23162927574165337,1.8564572556763483,0.06636598591661524,-0.18485119732382582,-3.0143073835329437,-1.5667807124067237,1.418794415286584e-09,1.4394954414425971,-2.9567414624858213,0.9581591615138455,1.9930168626558498e-11
0.3333661310359844,1.0,1.0,0.5117798868374276,0.29977988683742757,0.09463542359635702,0.056599078823805216,0.4997798868374276,0.09463542359635702,0.056599078823805216,0.22208197219487325,0.7532518369730425,-1.046315145919861,0.23162927574165337,1.8564572556763483,0.06636598591661524,-0.18485119732382582,-3.0143073835329437,-1.5667807124067237,1.418794415286584e-09,1.4394954414425971,-2.9567414624858213,0.9581573298546371,2.3410318394923024e-07
0.33336604078940335,1.0,1.0,0.5117798868374276,0.29977988683742757,0.09463542359635702,0.056599078823805216,0.4997798868374276,0.09463542359635702,0.056599078823805216,0.22208197219487325,0.7532518369730425,-1.046315145919861,0.23162927574165337,1.8564572556763483,0.06636598591661524,-0.18485119732382582,-3.0143073835329437,-1.5667807124067237,1.418794415286584e-09,1.4394954414425971,-2.9567414624858213,0.9581573551372068,2.528256970446563e-08
0.333365928149116,1.0,1.0,0.5117462357619722,0.29977988683742757,0.09463542359635702,0.056599078823805216,0.4997798868374276,0.09463542359635702,0.056599078823805216,0.22208197219487325,0.7532518369730425,-1.046315145919861,0.23162927574165337,1.8564572556763483,0.06636598591661524,-0.18485119732382582,-3.0143073835329437,-1.5667807124067237,1.418794415286584e-09,1.4394954414425971,-2.9567414624858213,0.9581576788869076,2.1110961867520928e-09
