gen,HV,diversity
0,23576.87050192134,2.4182158220737193
1,3296.638003104173,1.4120342286214327
2,5399.824101969307,2.2731102678324064
3,6141.934368679384,2.065005335220029
4,3253.250298644053,1.3702980813746553
5,3367.643491679378,1.3836478515491155
6,3529.9952816452824,0.9600118599936992
7,3661.9309098964773,1.6769171736044741
8,3611.9738682142465,1.3129419785224146
9,2508.417371258351,1.2600371835653592
10,3694.4561631953866,1.13133938603002
11,3588.757209246375,1.0408018942110944
12,1274.3234457500423,0.6988244782233075
13,3873.115072755836,1.6301862460945142
14,27.680597062392973,0.1541362532688607
15,10.886151248169888,0.09766913383254536
16,14.89596302359347,0.08769886331644018
17,4.0660129876925675,0.04666174788982107
18,5.384033726912252,0.04528579985679534
19,9.733052647283447,0.06349870965834285
20,3.5702361211332483,0.04024326541704433
21,10.850032531457883,0.06261887889201197
22,4.901139409344271,0.051097271443585376
23,6.05255270137934,0.060783005070476986
24,6.34267621201424,0.05824620220543998
25,3.880881748956617,0.04030171939499896
26,3.5383418289149113,0.044116690788073724
27,6.577116476493101,0.049060476411921045
28,3.3474398300330446,0.035788418457199246
29,3.0162379954034484,0.04621411968508237
30,2.0961354017992186,0.02987657782240688
31,19.76580514014432,0.07846812884515328
32,4.44852093019192,0.04074183518274225
33,3.8929535067123724,0.046878653693579825
34,3.776320069740163,0.035502398833377975
35,2.843605294143209,0.038776420212888414
36,6.111059553965524,0.06596950615133158
37,2.365478164724944,0.023096605047643902
38,2.984941186818724,0.035482735924243676
39,3.4313420569552133,0.03447816549421226
40,4.460760661680245,0.05011716295507956
41,5.871004944081137,0.05276914996399719
42,4.47872292853323,0.04742592570414629
43,2.1174432461638704,0.03039897356839327
44,3.1663236494404923,0.051518081852581075
45,4.571538658688059,0.04639500020258158
46,3.115301736617247,0.047377364364440976
47,1.8383837522600457,0.028036098943816583
48,6.18378055812625,0.04676540458012359
49,2.1668749461823604,0.026505940895166124
50,3.363398294636176,0.04395157705290295
51,4.137227071781441,0.04992955459376378
52,5.349138410101597,0.05828974980543323
53,6.132135633352151,0.05306093434219012
54,2.1401819205303334,0.030299975744877066
